account_id,feature_name,times_used,first_used_date,last_used_date
ACC-102381,sandbox_environment,116,2025-02-11,26-Apr-2025
ACC-105164,integrations_slack,98,11/29/2025,2026-05-27
ACC-105164,integrations_salesforce,14,22-Sep-2025,2026-05-14
ACC-105164,sso_login,14,2025-08-27,2025-12-18
ACC-105164,data_export,13,2026-02-18,2026-03-25
ACC-105164,mobile_app,87,2026-04-07,2026-04-28
ACC-105164,in_app_chat_support,3,2026-01-21,2026-02-23
ACC-105164,advanced_analytics,27,2026-02-12,2026-02-28
ACC-101939,dashboard,40,12/29/2025,2026-04-10
ACC-101939,integrations_salesforce,124,2024-12-08,01/08/2026
ACC-101939,team_permissions,119,07/26/2024,2024-08-31
ACC-101939,custom_branding,40,2024-03-08,2025-04-17
ACC-104359,integrations_slack,5,2026-04-09,01/06/2026
ACC-104359,custom_reports,40,2026-04-20,2026-05-16
ACC-104359,team_permissions,295,2026-03-25,2026-04-22
ACC-104359,audit_logs,26,2025-11-09,2026-04-08
ACC-104359,in_app_chat_support,19,2026-05-18,20-May-2026
ACC-104359,bulk_import,12,22/01/2026,2026-02-26
ACC-101274,api_access,84,2025-08-23,2025-08-24
ACC-101274,team_permissions,319,2026-03-30,2026-05-14
ACC-101274,workflow_automation,12,03/08/2026,2026-03-12
ACC-101274,mobile_app,36,2025-10-15,08/12/2025
ACC-101274,audit_logs,38,2025-11-25,20-Jan-2026
ACC-101274,billing_portal,47,2025-10-15,2026-03-12
ACC-101274,in_app_chat_support,46,2026-01-11,2026-05-10
ACC-101274,custom_branding,14,2025/11/18,01-Feb-2026
ACC-100619,dashboard,42,2023-02-07,2024/12/22
ACC-100619,api_access,69,04-Sep-2025,07-Dec-2025
ACC-100619,integrations_slack,16,2022-09-07,2024-08-22
ACC-100619,integrations_salesforce,70,09/03/2025,2026-04-02
ACC-100619,custom_reports,32,2023-07-26,06/13/2025
ACC-100619,sso_login,17,2025-06-04,2025-07-30
ACC-100619,data_export,8,2024-10-31,12-Sep-2025
ACC-100619,mobile_app,43,2024-09-16,2026-01-04
ACC-100619,audit_logs,7,01/08/2024,17/02/2025
ACC-100619,webhooks,28,2023-05-22,01/08/2025
ACC-100619,in_app_chat_support,14,2023-07-07,2025-09-16
ACC-100619,advanced_analytics,80,2024-01-12,
ACC-104694,dashboard,1,2025-12-17,2025-12-23
ACC-104694,integrations_slack,18,01-Jul-2025,2025-08-05
ACC-104694,integrations_salesforce,22,09/20/2024,01/30/2025
ACC-104694,custom_reports,35,2024-12-04,2025-06-07
ACC-104694,team_permissions,101,2025/01/20,2025-10-30
ACC-104694,webhooks,32,01/02/2026,2026-01-03
ACC-104694,billing_portal,7,19-Aug-2025,2025-08-25
ACC-104694,in_app_chat_support,22,19/03/2025,10/09/2025
ACC-104694,bulk_import,36,2025/07/19,2025-09-27
ACC-104694,sandbox_environment,24,06/10/2025,
ACC-101742,dashboard,1,2025-01-26,11/27/2025
ACC-101742,billing_portal,17,05/22/2025,2025-10-04
ACC-101742,sandbox_environment,81,2025-03-02,2025-11-08
ACC-101390,integrations_slack,11,12/10/2022,03/28/2023
ACC-101390,custom_reports,9,2022-10-15,2023-10-12
ACC-101390,data_export,42,2023-10-07,2024-01-31
ACC-101390,mobile_app,76,02/08/2023,2023-05-30
ACC-101390,in_app_chat_support,75,2023-08-05,
ACC-101390,advanced_analytics,52,2022-09-29,2023-08-10
ACC-101390,bulk_import,13,03/09/2022,11/09/2022
ACC-101390,sandbox_environment,33,2022-02-24,2022-12-19
ACC-104952,api_access,57,2025-09-21,2025-11-05
ACC-104952,sso_login,164,2025-09-10,03/10/2025
ACC-104952,in_app_chat_support,19,01/30/2025,2025-09-28
ACC-104952,custom_branding,82,10/04/2025,2025-09-30
ACC-101579,custom_reports,38,2025-06-24,2025-11-04
ACC-101579,team_permissions,18,2024-04-08,11/05/2024
ACC-101579,data_export,71,29-Apr-2025,19/11/2025
ACC-101579,mobile_app,51,12-Sep-2023,2025-05-25
ACC-101579,audit_logs,14,28/11/2024,2025-12-18
ACC-101579,webhooks,32,07/12/2024,18/11/2024
ACC-101579,advanced_analytics,32,2024/01/19,26/09/2024
ACC-101655,audit_logs,14,19-Nov-2025,12/22/2025
ACC-101655,bulk_import,67,04/20/2023,28-Dec-2023
ACC-103568,api_access,65,14-Feb-2025,2025-06-07
ACC-103568,billing_portal,13,2024-12-02,03/13/2026
ACC-103568,in_app_chat_support,31,2023-12-14,11/25/2024
ACC-103568,bulk_import,176,2024-03-24,2024-12-10
ACC-103568,custom_branding,422,2024-05-22,02/17/2026
ACC-102352,dashboard,21,2023/06/19,2024-03-04
ACC-102352,data_export,5,2025-01-29,21-Nov-2025
ACC-102352,bulk_import,18,2026/04/11,05/18/2026
ACC-102352,sandbox_environment,15,2024-02-29,2024-11-27
ACC-102212,dashboard,47,01/21/2024,01-Feb-2024
ACC-102212,integrations_salesforce,4,09/03/2024,2024-05-11
ACC-102212,workflow_automation,19,2024-02-28,2024-04-23
ACC-102212,data_export,28,04/28/2024,2024-05-06
ACC-102212,mobile_app,57,01/19/2024,2024-05-13
ACC-102212,audit_logs,7,2024-05-30,2024-06-06
ACC-102212,custom_branding,24,15/02/2024,05/14/2024
ACC-103178,integrations_slack,10,17/07/2024,08/08/2024
ACC-103178,sso_login,20,2025-02-19,2025-02-23
ACC-103178,workflow_automation,143,2024-09-09,
ACC-103178,mobile_app,44,2024/09/23,17/11/2024
ACC-103178,audit_logs,31,12/20/2024,02/17/2025
ACC-103178,webhooks,47,2024-10-17,08/01/2025
ACC-103178,billing_portal,273,2024-11-27,2025-02-22
ACC-103178,custom_branding,25,02/01/2025,2025-02-18
ACC-103178,sandbox_environment,26,2024-07-21,2024-07-31
ACC-103192,api_access,35,09/28/2024,19/10/2025
ACC-103192,sso_login,13,2026/02/27,2026/05/27
ACC-103192,workflow_automation,140,02-Nov-2025,2026-04-13
ACC-103192,mobile_app,29,2024-11-10,2025-12-25
ACC-103192,advanced_analytics,15,2025-05-26,2026-02-08
ACC-103192,bulk_import,15,01/28/2024,2024-05-25
ACC-103192,custom_branding,40,12/31/2024,2025-02-17
ACC-103192,sandbox_environment,5,2023-07-10,11/06/2024
ACC-101307,api_access,9,01-Jun-2025,2025-11-14
ACC-101307,integrations_slack,43,2023-08-30,2025-02-04
ACC-101307,custom_reports,6,2025-10-16,2026-01-22
ACC-101307,team_permissions,11,2023-12-01,2025-02-28
ACC-101307,sso_login,29,2025-03-11,22/05/2025
ACC-101307,workflow_automation,12,29-Nov-2025,2026-05-01
ACC-101307,mobile_app,27,17/06/2024,
ACC-101307,audit_logs,30,2025-06-12,2026-02-27
ACC-101307,billing_portal,18,2025-03-24,24/04/2025
ACC-101307,in_app_chat_support,149,05/13/2023,07/07/2024
ACC-101307,advanced_analytics,17,2026-03-17,2026-04-13
ACC-101307,bulk_import,20,2026-04-13,2026-05-26
ACC-101307,custom_branding,92,2026-03-09,11/05/2026
ACC-101307,sandbox_environment,17,2024-04-07,2025-09-22
ACC-100575,custom_reports,27,23/05/2024,2024-05-29
ACC-100575,data_export,53,2024-04-25,06/03/2024
ACC-100575,in_app_chat_support,13,05/07/2024,2024-05-29
ACC-100575,sandbox_environment,332,2023-12-24,31/03/2024
ACC-102360,api_access,24,2023/09/29,04/14/2024
ACC-102360,integrations_slack,36,2026-05-24,05/31/2026
ACC-102360,sso_login,60,15-Sep-2024,2025-05-02
ACC-102360,workflow_automation,19,14/05/2024,23/07/2024
ACC-102360,mobile_app,22,2023-12-04,2026-05-10
ACC-102360,in_app_chat_support,47,2025-10-20,2026-01-21
ACC-102360,advanced_analytics,51,2024-06-30,12-Jan-2025
ACC-102360,bulk_import,8,2024-12-21,2026-03-12
ACC-102360,custom_branding,10,2024-12-26,2025-09-13
ACC-102360,sandbox_environment,8,2024/08/02,2026-01-26
ACC-101280,api_access,22,11/10/2025,03/31/2026
ACC-101280,integrations_slack,9,2026-04-29,2026-05-25
ACC-101280,team_permissions,33,12/14/2025,2026-01-20
ACC-101280,workflow_automation,95,2026/03/09,2026-03-14
ACC-101280,mobile_app,76,2026/01/07,2026/03/24
ACC-101280,audit_logs,127,10/02/2026,2026-02-23
ACC-101280,advanced_analytics,2,24-Aug-2025,04-Oct-2025
ACC-101280,custom_branding,7,25-Feb-2026,12/04/2026
ACC-105357,dashboard,20,2026-02-14,05/12/2026
ACC-105357,api_access,91,2025-01-08,09/07/2025
ACC-105357,custom_reports,102,2026-01-14,14/03/2026
ACC-105357,workflow_automation,8,2025-04-20,2026-03-15
ACC-105357,data_export,13,2025-08-22,2025-11-19
ACC-105357,billing_portal,479,2025-11-21,2025-12-13
ACC-105357,sandbox_environment,13,2026/05/15,05/31/2026
ACC-105033,workflow_automation,12,03-Apr-2024,2024-04-16
ACC-105033,data_export,14,2024-04-03,04/13/2024
ACC-105033,billing_portal,13,2024-02-28,2024-03-27
ACC-105033,custom_branding,98,03/05/2024,2024-03-29
ACC-105033,sandbox_environment,17,2024-04-15,2024-04-19
ACC-101993,dashboard,23,2025/03/02,08/03/2025
ACC-101993,integrations_slack,162,10/10/2024,2024-12-15
ACC-101993,data_export,86,01/25/2025,2025-03-24
ACC-101993,mobile_app,7,2024-11-25,25/12/2024
ACC-101993,audit_logs,7,24/02/2025,2025-02-24
ACC-101993,billing_portal,12,19/01/2025,2025-01-20
ACC-101993,advanced_analytics,15,03/07/2025,2025-03-21
ACC-102639,dashboard,6,2023-03-24,2023-08-25
ACC-102639,integrations_slack,31,2023-07-31,2023-12-17
ACC-102639,custom_reports,12,29/09/2022,07/01/2023
ACC-102639,sso_login,59,2023-07-23,2023-10-16
ACC-102639,mobile_app,58,06-Aug-2023,2023-11-20
ACC-102639,advanced_analytics,16,2022-12-21,2023-12-24
ACC-102639,sandbox_environment,59,2023-06-06,2023-10-14
ACC-100269,custom_reports,35,2025-04-10,04/24/2025
ACC-100269,webhooks,8,2025-06-19,05/05/2026
ACC-100269,billing_portal,62,01/09/2026,2026-01-27
ACC-100269,advanced_analytics,54,14-Mar-2026,2026-04-10
ACC-100269,bulk_import,21,2025-10-15,25-Apr-2026
ACC-100269,sandbox_environment,7,2025-03-05,21-Mar-2025
ACC-100629,dashboard,2,11/02/2024,2024-09-24
ACC-100629,api_access,58,2023-11-19,03/07/2024
ACC-100629,custom_reports,24,2024-01-19,2024-05-03
ACC-100629,sso_login,90,04/08/2024,2024-08-27
ACC-100629,mobile_app,16,14-Jan-2024,25/05/2024
ACC-100629,audit_logs,30,09/21/2024,2024-10-17
ACC-100629,in_app_chat_support,37,2024-09-10,10/17/2024
ACC-100629,bulk_import,11,2024-10-14,2024-11-03
ACC-100629,sandbox_environment,23,2024-07-04,22-Aug-2024
ACC-104505,api_access,18,08/09/2025,2026-02-17
ACC-104505,sso_login,54,2026-03-14,27-Mar-2026
ACC-104505,mobile_app,4,2025-08-13,09/21/2025
ACC-104505,audit_logs,28,2026-04-25,2026/05/05
ACC-104505,advanced_analytics,31,2026-03-11,2026-04-21
ACC-103081,workflow_automation,36,2023-01-23,2023-02-28
ACC-103081,custom_branding,159,23-Aug-2022,2022-12-04
ACC-103466,dashboard,4,2024-09-01,18-Sep-2024
ACC-103466,integrations_slack,45,29/04/2024,26/05/2025
ACC-103466,webhooks,61,2025-10-01,12-Nov-2025
ACC-103466,billing_portal,25,09/18/2025,19/10/2025
ACC-103466,in_app_chat_support,150,10/31/2024,11/04/2025
ACC-103466,bulk_import,19,15-Feb-2025,2025/07/20
ACC-105628,integrations_slack,19,15/05/2024,2025-06-04
ACC-105628,team_permissions,8,2024-02-27,2024-08-31
ACC-105628,data_export,15,04/14/2024,2025-08-21
ACC-105628,in_app_chat_support,9,11/01/2024,2024-11-29
ACC-104023,api_access,52,20/01/2025,2025-01-31
ACC-104023,integrations_salesforce,13,2024-01-18,10/27/2025
ACC-104023,team_permissions,13,2025-04-02,2026-02-13
ACC-104023,sso_login,14,01/09/2025,07/24/2025
ACC-104023,workflow_automation,43,04/14/2024,10/02/2026
ACC-104023,data_export,15,03/11/2024,2026-05-18
ACC-104023,audit_logs,47,12/04/2025,2026-04-12
ACC-104023,advanced_analytics,19,08/21/2025,2025-11-22
ACC-104023,custom_branding,6,2025-03-30,2025-06-21
ACC-104023,sandbox_environment,21,01/27/2024,2025-07-08
ACC-102046,dashboard,15,2024-02-22,2024-03-25
ACC-102046,custom_reports,16,2024/03/06,2024-04-08
ACC-102046,workflow_automation,15,2024-06-04,2024-06-04
ACC-102046,data_export,9,2024-04-06,2024-06-10
ACC-102046,webhooks,38,2024-01-27,2024/03/30
ACC-102046,advanced_analytics,8,05-Mar-2024,03/10/2024
ACC-102046,bulk_import,20,2024-04-20,2024-06-08
ACC-102046,custom_branding,40,28/04/2024,2024-06-08
ACC-104775,dashboard,69,09/17/2025,03/16/2026
ACC-104775,api_access,28,27-Sep-2023,2024-07-03
ACC-104775,integrations_salesforce,15,02/19/2023,30-Jun-2024
ACC-104775,sso_login,14,2024-03-03,2025-08-15
ACC-104775,data_export,33,2023-10-30,13/09/2024
ACC-104775,billing_portal,42,2022/05/04,05/20/2026
ACC-104775,in_app_chat_support,54,2023-08-06,2025-09-02
ACC-104775,bulk_import,25,2025/01/31,23/07/2025
ACC-104775,sandbox_environment,30,07/18/2025,2025-11-06
ACC-102113,api_access,27,12/16/2025,2026-03-30
ACC-102113,team_permissions,37,2026-04-19,2026-04-25
ACC-102113,sso_login,39,2025-10-03,10/15/2025
ACC-102113,workflow_automation,27,2025-06-09,24/10/2025
ACC-102113,mobile_app,26,2025-11-30,13/12/2025
ACC-102113,audit_logs,42,12/19/2025,2026-02-21
ACC-102113,webhooks,13,04/05/2026,2026-05-29
ACC-102113,advanced_analytics,14,2025-10-13,11/30/2025
ACC-102113,bulk_import,22,24-Sep-2025,
ACC-100027,dashboard,112,01-Oct-2022,2025-05-08
ACC-100027,workflow_automation,173,2023-03-09,2024-04-16
ACC-100027,data_export,13,2024-10-30,11/11/2024
ACC-100027,mobile_app,13,2022-10-25,31/10/2023
ACC-100027,webhooks,14,03/20/2024,
ACC-100027,advanced_analytics,27,2022-07-30,2025-02-03
ACC-100027,bulk_import,8,02/26/2024,2026-05-05
ACC-102040,sso_login,23,19/01/2023,2023-06-09
ACC-103928,dashboard,49,2024-06-05,01/08/2025
ACC-103928,integrations_salesforce,52,2024-07-12,01/02/2025
ACC-103928,custom_reports,11,01/07/2025,09/19/2025
ACC-103928,team_permissions,36,2024-06-06,2025-04-10
ACC-103928,data_export,29,08/11/2023,2025-09-18
ACC-103928,webhooks,21,10/05/2024,2025-04-04
ACC-105500,api_access,83,2025-05-01,2026-03-16
ACC-105500,team_permissions,35,2025-07-22,01/11/2025
ACC-105500,audit_logs,8,2026-01-23,03/04/2026
ACC-105500,billing_portal,81,2026-04-16,2026-05-08
ACC-105500,in_app_chat_support,4,04/25/2026,30/04/2026
ACC-103216,dashboard,22,2022-10-15,31/01/2023
ACC-103216,sso_login,58,2023-04-17,2023-04-19
ACC-103216,data_export,22,2023-03-06,13/04/2023
ACC-103216,mobile_app,93,2022-05-24,2022-11-20
ACC-103216,advanced_analytics,17,2022-11-20,2023-03-19
ACC-103814,dashboard,5,2022-04-03,2022-05-16
ACC-103814,custom_reports,19,2022-01-30,03-Jun-2022
ACC-103814,workflow_automation,17,05/04/2022,2022-04-09
ACC-103814,billing_portal,27,02/17/2022,05/09/2022
ACC-103814,custom_branding,76,27-Jan-2022,2022-04-21
ACC-103814,sandbox_environment,20,11-Apr-2022,2022-05-12
ACC-100129,workflow_automation,10,07/14/2025,2026-05-23
ACC-100129,data_export,2,2025-04-09,20-Mar-2026
ACC-100129,audit_logs,88,27/10/2024,2025/02/14
ACC-100129,webhooks,37,2026-03-31,
ACC-100129,billing_portal,7,2024-07-11,07/05/2026
ACC-100129,advanced_analytics,10,2024/07/25,2025-04-15
ACC-100129,bulk_import,20,2024-06-18,30-Sep-2024
ACC-100129,custom_branding,51,2024-10-01,2024-10-25
ACC-100129,sandbox_environment,25,20/01/2025,
ACC-104508,dashboard,9,08/11/2022,2023-01-19
ACC-104508,integrations_salesforce,8,12/12/2023,26-Dec-2023
ACC-104508,sso_login,58,23/08/2023,12/10/2023
ACC-104508,workflow_automation,32,2022/08/22,2023-06-04
ACC-104508,audit_logs,63,2023-03-19,
ACC-104508,advanced_analytics,14,05/07/2022,2023-09-06
ACC-105977,dashboard,92,2025-01-01,17/05/2025
ACC-105977,api_access,13,12/15/2024,
ACC-105977,integrations_slack,52,2024-08-24,2026-03-21
ACC-105977,workflow_automation,10,01/05/2025,19/02/2026
ACC-105977,mobile_app,72,07/01/2026,05/24/2026
ACC-105977,audit_logs,23,2024-07-23,2025-09-12
ACC-105977,billing_portal,6,2024-08-10,18-Jul-2025
ACC-105977,in_app_chat_support,69,2024-10-06,2024-11-12
ACC-105977,bulk_import,72,09/08/2025,02/25/2026
ACC-105977,custom_branding,21,2025-04-25,2025-09-03
ACC-100013,workflow_automation,53,2024/08/05,2025-04-18
ACC-100013,mobile_app,11,2024-07-13,2026-03-24
ACC-100013,billing_portal,78,01/01/2024,06/25/2025
ACC-100013,custom_branding,27,23-Aug-2024,2024-09-30
ACC-105214,dashboard,35,2023-11-25,2026-05-11
ACC-105214,integrations_salesforce,33,14-Jul-2025,03-Dec-2025
ACC-105214,custom_reports,25,16/03/2026,04/18/2026
ACC-105214,team_permissions,13,2024-09-12,2025-07-28
ACC-105214,sso_login,23,2023-09-18,2024-01-06
ACC-105214,data_export,20,2023-06-14,04-Mar-2026
ACC-105214,mobile_app,65,2024-03-13,2024-07-18
ACC-105214,in_app_chat_support,32,09/03/2024,2025/02/09
ACC-105214,advanced_analytics,40,11/26/2023,02/04/2025
ACC-105214,bulk_import,31,2023-11-05,2024-02-20
ACC-101525,dashboard,24,05/24/2025,2025-11-27
ACC-101525,api_access,36,12/10/2025,2026-03-22
ACC-101525,integrations_slack,41,2025-10-17,2026/02/13
ACC-101525,sso_login,77,10/24/2025,08/05/2026
ACC-101525,workflow_automation,70,07/19/2025,2025-10-01
ACC-101525,mobile_app,29,11-Jan-2026,2026-05-06
ACC-101525,audit_logs,30,2025-02-11,2025-12-01
ACC-101525,billing_portal,18,2024-11-05,06-Apr-2026
ACC-101525,in_app_chat_support,34,2025-08-09,2026/01/29
ACC-101525,advanced_analytics,48,25/03/2025,2025-07-25
ACC-101525,custom_branding,13,2025-09-18,01/23/2026
ACC-102365,integrations_slack,55,2024-02-29,01/10/2024
ACC-102365,integrations_salesforce,64,2026-05-30,2026-05-31
ACC-102365,custom_reports,45,2026-02-07,22-Mar-2026
ACC-102365,sso_login,67,2023-10-04,2024-11-23
ACC-102365,data_export,37,2024-08-22,12/09/2024
ACC-102365,custom_branding,69,21-Sep-2023,29-Sep-2024
ACC-103052,mobile_app,124,29/08/2025,2026-05-11
ACC-103052,webhooks,45,2025-04-05,05/20/2025
ACC-103052,bulk_import,15,2025-12-13,2026-03-29
ACC-104005,integrations_slack,154,2022-03-28,2025-06-09
ACC-104005,custom_reports,19,2022-05-27,06/07/2024
ACC-104005,billing_portal,7,2023-11-02,08/04/2025
ACC-104005,sandbox_environment,75,2022-06-08,01/23/2023
ACC-102340,dashboard,47,2026-01-18,2026-03-13
ACC-102340,api_access,7,2025-09-05,09-Sep-2025
ACC-102340,custom_reports,18,11/04/2025,2026-01-18
ACC-102340,team_permissions,10,08/24/2025,2025-08-27
ACC-102340,workflow_automation,52,2025-02-18,01/05/2026
ACC-102340,mobile_app,28,30/11/2024,27-Feb-2025
ACC-102340,webhooks,66,2024-08-15,01/21/2025
ACC-102340,billing_portal,27,2025-05-12,2025-11-14
ACC-102340,advanced_analytics,9,2024-01-20,28/03/2026
ACC-102340,bulk_import,43,05/18/2025,2025-11-02
ACC-102340,custom_branding,20,04/19/2024,2026-03-25
ACC-100374,dashboard,7,2025-05-01,2025-12-11
ACC-100374,integrations_slack,47,2023-03-26,2024-04-21
ACC-100374,integrations_salesforce,17,02/21/2026,05/13/2026
ACC-100374,custom_reports,13,02/01/2026,2026-04-23
ACC-100374,team_permissions,56,17/11/2022,2026-02-08
ACC-100374,sso_login,67,2025-06-18,2026-03-02
ACC-100374,workflow_automation,118,19/02/2026,2026-05-16
ACC-100374,data_export,33,07/18/2025,12/09/2025
ACC-100374,mobile_app,64,2022-09-24,01/12/2023
ACC-100374,audit_logs,17,2022-08-01,22-Feb-2026
ACC-100374,webhooks,46,2026-01-01,01/21/2026
ACC-100374,billing_portal,95,2024-10-23,2025-02-07
ACC-100374,in_app_chat_support,22,2024-03-24,03/10/2025
ACC-100374,bulk_import,10,15-Feb-2023,05/16/2026
ACC-100374,custom_branding,12,2024-06-26,2025-05-26
ACC-104431,api_access,52,12/20/2024,2025-05-05
ACC-104431,integrations_slack,32,2024-10-18,22-Apr-2025
ACC-104431,team_permissions,54,2025-03-01,06/04/2025
ACC-104431,data_export,27,2025-01-27,2025-03-30
ACC-104431,audit_logs,131,2024-08-29,2024-12-08
ACC-104431,webhooks,18,2024-02-25,2024-04-12
ACC-104431,billing_portal,26,2024/10/24,27-Mar-2025
ACC-104431,in_app_chat_support,15,2025-05-06,2025-05-08
ACC-104431,advanced_analytics,7,2024-07-16,12/23/2024
ACC-104431,bulk_import,8,2023-11-03,
ACC-105224,data_export,3,2026-03-24,2026-05-08
ACC-105224,webhooks,64,2023/07/08,09/06/2024
ACC-105224,sandbox_environment,38,13/08/2025,2025-09-13
ACC-100939,dashboard,38,03/02/2024,2025-10-20
ACC-100939,api_access,56,2023-10-30,12/22/2025
ACC-100939,team_permissions,47,2023-12-14,2024-01-07
ACC-100939,workflow_automation,34,11/02/2024,2025-04-29
ACC-100939,data_export,46,01/18/2024,2024-12-23
ACC-100939,mobile_app,68,08/28/2024,2025-11-23
ACC-100939,audit_logs,128,2023-06-26,2024-01-30
ACC-100939,webhooks,100,2024-06-02,12/15/2024
ACC-100939,billing_portal,20,2025-10-07,10/20/2025
ACC-100939,advanced_analytics,5,2024-08-03,2024-08-12
ACC-100939,bulk_import,5,10/30/2024,2025-09-24
ACC-105827,dashboard,22,2025/01/06,2025/02/14
ACC-105827,api_access,22,03/01/2025,
ACC-105827,webhooks,47,2024-12-30,2025-02-22
ACC-105827,billing_portal,11,01/26/2025,2025-02-12
ACC-105827,in_app_chat_support,7,02/07/2025,2025-02-21
ACC-102147,webhooks,18,10/27/2023,2024-02-06
ACC-102147,in_app_chat_support,9,11/17/2023,03/10/2024
ACC-102147,bulk_import,14,10/03/2023,2024-05-16
ACC-103591,audit_logs,10,2024-09-24,21/09/2025
ACC-103591,custom_branding,39,2025-12-24,2026-03-18
ACC-103591,sandbox_environment,102,03-Mar-2023,2025-08-21
ACC-105523,team_permissions,46,2025-01-19,13-Mar-2025
ACC-105523,webhooks,5,2025-02-23,2025-10-12
ACC-105523,sandbox_environment,14,12/05/2026,16-May-2026
ACC-105113,integrations_slack,31,02/15/2026,2026-03-27
ACC-105113,integrations_salesforce,34,05/06/2025,02/07/2025
ACC-105113,in_app_chat_support,31,2026/02/17,2026-02-22
ACC-105113,advanced_analytics,5,28/07/2025,2025-11-15
ACC-105113,bulk_import,4,2025/09/27,13/12/2025
ACC-105113,sandbox_environment,19,19-May-2025,2025/09/29
ACC-103623,dashboard,71,2023-04-30,2025-06-11
ACC-103623,integrations_slack,32,05/01/2024,01/27/2026
ACC-103623,integrations_salesforce,93,05/22/2024,04/04/2026
ACC-103623,custom_reports,51,2023-09-25,19-Apr-2025
ACC-103623,sso_login,150,06/16/2024,
ACC-103623,workflow_automation,19,2023-10-13,12/22/2023
ACC-103623,data_export,26,14/07/2025,2026-01-15
ACC-103623,mobile_app,26,2026-05-16,29-May-2026
ACC-103623,audit_logs,79,2026-04-04,05/05/2026
ACC-103623,webhooks,14,2026-05-13,2026-06-01
ACC-103623,in_app_chat_support,48,14/05/2026,2026-05-28
ACC-103623,advanced_analytics,92,2024-11-14,2025-09-17
ACC-103623,custom_branding,10,2025-03-25,2025-04-23
ACC-100529,integrations_salesforce,42,2023-12-04,2023-12-06
ACC-100529,team_permissions,89,11/03/2023,
