subscription_id,account_id,plan_tier,seats,mrr,currency,discount_pct,billing_cycle,payment_method,start_date,end_date
SUB-006858,ACC-102175,Starter,3,61.99,USD,0,Monthly,Credit Card,,
SUB-006859,ACC-100074,Starter,7,$100.04,USD,0,Monthly,Credit Card,12/03/2025,2025-10-12
SUB-006860,ACC-104866,Enterprise,5,3123,USD,0,Annual,credit card,12/01/2022,03/12/2025
SUB-006861,ACC-102657,Pro,6,$ 357,USD,0,Monthly,ACH,2022-09-29,2024-01-29
SUB-006862,ACC-103180,Pro,9,$398.97,USD,5,Monthly,Credit Card,2023-07-17,
SUB-006863,ACC-102076,Enterprise,3,"2,351.55",USD,0,Annual,Credit Card,2025-06-10,02/20/2026
SUB-006864,ACC-102076,Pro,2,$217.05,USD,0,Monthly,Credit Card,2026-02-20,
SUB-006865,ACC-100441,Starter,1,$55.19,USD,0,Monthly,Credit Card,2025-01-21,
SUB-006866,ACC-102051,Starter,8,$99.73,USD,0,Monthly,Credit Card,06/03/2022,
SUB-006867,ACC-102541,Starter,1,€ 55,EUR,0,Annual,ACH,2024-05-25,2024-12-25
SUB-006868,ACC-101301,Pro,1,204.65,USD,0,Monthly,Credit Card,11-Aug-2025,01/04/2026
SUB-006869,ACC-101301,Enterprise,6,"3,647.48",USD,0,Annual,credit card,01/04/2026,
SUB-006870,ACC-103430,Business,2,$ 709,USD,0,Monthly,Credit Card,2022-05-03,
SUB-006871,ACC-101304,Business,2,$673.26,USD,5,Annual,Credit Card,28-Apr-2022,
SUB-006872,ACC-100236,Starter,3,68.89,USD,0,Monthly,Credit Card,2024/03/25,07-May-2025
SUB-006873,ACC-100236,Pro,2,220.28,USD,0,Annual,Credit Card,07/05/2025,
SUB-006874,ACC-105067,Business,1,€520.97,EUR,20,Monthly,Invoice,2025-01-11,19-Oct-2025
SUB-006875,ACC-105067,Pro,2,182.02,EUR,25,Monthly,Credit Card,2025/10/19,2025-12-07
SUB-006876,ACC-105067,Business,4,€ 744,EUR,20,Annual,Credit Card,2025-12-07,
SUB-006877,ACC-102599,Business,4,988.81,USD,0,Annual,Credit Card,2022-09-25,30/01/2023
SUB-006878,ACC-102599,Starter,8,88,USD,15,Monthly,Credit Card,2023-01-30,
SUB-006879,ACC-104616,Starter,1,$55.07,USD,0,Annual,Credit Card,08/19/2024,05/19/2026
SUB-006880,ACC-102573,Enterprise,2,"2,550.48",USD,0,Monthly,Invoice,2023-03-19,2024-08-24
SUB-006881,ACC-102573,Business,2,$693.35,USD,0,Annual,Credit Card,24-Aug-2024,
SUB-006882,ACC-103280,Pro,4,265.90,USD,0,Annual,Invoice,2022-11-03,
SUB-006883,ACC-103186,Pro,1,$189.35,USD,0,Monthly,Credit Card,19-Mar-2024,2025-06-15
SUB-006884,ACC-103186,Starter,3,65,USD,0,Monthly,ACH,06/15/2025,19/06/2025
SUB-006885,ACC-103186,Business,3,881.63,USD,0,Annual,ACH,06/19/2025,2025-06-19
SUB-006886,ACC-103953,Enterprise,3,"2,541.63",GBP,0,Monthly,credit card,2025-03-12,
SUB-006887,ACC-102768,Starter,3,71,EUR,0,Annual,Credit Card,2022-07-21,21/02/2023
SUB-006888,ACC-102768,Pro,6,353.37,EUR,0,Annual,,2023-02-21,19-Dec-2023
SUB-006889,ACC-102768,Business,9,"€ 1,315",EUR,0,Monthly,ACH,2023/12/19,21/04/2024
SUB-006890,ACC-104831,Business,3,753.76,GBP,0,Monthly,Credit Card,2024/03/19,2025-12-19
SUB-006891,ACC-104223,Pro,3,230,USD,20,Annual,Invoice,04/25/2022,
SUB-006892,ACC-102106,Business,3,$864.81,USD,0,Annual,Credit Card,2025-01-21,
SUB-006893,ACC-102679,Pro,1,198.77,USD,0,Monthly,Invoice,2023-05-18,
SUB-006894,ACC-102761,Enterprise,3,"$2,615.18",USD,0,Monthly,ACH,18/05/2023,03/16/2026
SUB-006895,ACC-102761,Business,2,658,USD,0,Monthly,Invoice,2026/03/16,
SUB-006896,ACC-104688,Pro,1,224.42,EUR,0,Annual,Invoice,19/08/2025,26-Dec-2025
SUB-006897,ACC-104688,Business,4,908.83,EUR,5,Annual,Credit Card,12/26/2025,
SUB-006898,ACC-101387,Starter,4,66,USD,0,Annual,ACH,27-Apr-2025,
SUB-006899,ACC-105713,Enterprise,3,"2,384.43",USD,0,Monthly,Credit Card,2023-08-29,29-Dec-2024
SUB-006900,ACC-105506,Pro,2,228.41,USD,0,Annual,Credit Card,2023-06-29,2023-09-29
SUB-006901,ACC-101279,Pro,4,279.26,USD,0,Annual,ACH,07/01/2023,2026-02-07
SUB-006902,ACC-105967,Starter,3,49.21,USD,15,Annual,ACH,2023-05-21,07/03/2024
SUB-006903,ACC-105967,Pro,10,421.61,USD,0,Monthly,Credit Card,03/07/2024,
SUB-006904,ACC-101555,Starter,1,$44.60,USD,0,Monthly,credit card,2022/06/29,04/29/2025
SUB-006905,ACC-105501,Pro,6,$360.98,USD,0,Monthly,Credit Card,2022-11-07,05/22/2023
SUB-006906,ACC-105501,Business,4,$871.11,USD,5,Monthly,Credit Card,22/05/2023,2023-08-07
SUB-006907,ACC-103190,Pro,3,$ 232,USD,15,Monthly,Credit Card,2023-11-13,
SUB-006908,ACC-104566,Pro,2,249.43,USD,5,Monthly,Credit Card,11/27/2022,2023-11-04
SUB-006909,ACC-104566,Business,1,552.55,USD,0,Monthly,credit card,04-Nov-2023,2026-03-19
SUB-006910,ACC-104566,Enterprise,3,"2,863.20",USD,0,Monthly,Credit Card,03/19/2026,
SUB-006911,ACC-104802,Starter,2,52.39,USD,5,Monthly,Credit Card,23/05/2022,06/23/2022
SUB-006912,ACC-105708,Starter,1,51.45,USD,0,Annual,Invoice,11-Jun-2025,
SUB-006913,ACC-104841,Business,1,542.64,USD,0,Annual,Credit Card,2025-03-18,2026-04-01
SUB-006914,ACC-104841,Enterprise,6,"$3,939.98",USD,0,Monthly,credit card,01/04/2026,
SUB-006915,ACC-103594,Starter,17,163.05,USD,0,Monthly,credit card,2023/08/20,
SUB-006916,ACC-101920,Pro,3,$ 250,USD,0,Monthly,Credit Card,24-Oct-2024,
SUB-006917,ACC-100513,Pro,1,208.55,USD,0,Monthly,Credit Card,2023-02-24,2024-02-24
SUB-006918,ACC-104177,Pro,3,202.34,USD,20,Annual,Credit Card,2022-10-13,13-Feb-2025
SUB-006919,ACC-101308,Pro,3,293,USD,0,Monthly,Credit Card,2023-10-01,2025-05-07
SUB-006920,ACC-101308,Starter,4,80.02,USD,0,Annual,ACH,2025-05-07,
SUB-006921,ACC-100914,Starter,3,$58.99,USD,0,Annual,Credit Card,2024-05-05,2025-03-05
SUB-006922,ACC-103452,Business,5,715.20,USD,20,Monthly,ACH,2024-08-10,2025-02-18
SUB-006923,ACC-103452,Enterprise,1,"$ 2,203",USD,0,Monthly,Invoice,2025-02-18,
SUB-006924,ACC-103695,Starter,1,$ 50,USD,0,Monthly,Credit Card,10/11/2022,
SUB-006925,ACC-104242,Starter,1,51.17,USD,0,Monthly,ACH,2024-09-06,
SUB-006926,ACC-103156,Starter,5,$ 72,USD,0,Monthly,Credit Card,2023-08-01,2023-11-29
SUB-006927,ACC-103156,Pro,2,233,USD,0,Monthly,Credit Card,2023-11-29,18-Apr-2024
SUB-006928,ACC-103156,Enterprise,4,"3,145.74",USD,0,Annual,Credit Card,2024-04-18,
SUB-006929,ACC-102198,Pro,3,281,EUR,0,Monthly,Credit Card,13/05/2022,2022-06-13
SUB-006930,ACC-102198,Business,1,€ 564,EUR,0,Annual,Invoice,2022-06-13,06/13/2022
SUB-006931,ACC-104425,Enterprise,5,"3,404.73",USD,0,Monthly,Credit Card,02-May-2025,2026-03-21
SUB-006932,ACC-104425,Pro,1,$5.00,USD,150,Monthly,credit card,2026-03-21,
SUB-006933,ACC-100943,Business,3,883.79,USD,0,Monthly,Credit Card,2022-09-09,09-Dec-2025
SUB-006934,ACC-100822,Starter,2,$ 44,USD,25,Annual,Invoice,2023/07/26,
SUB-006935,ACC-104277,Business,1,$ 621,USD,5,Monthly,Credit Card,2025-06-01,2026/02/21
SUB-006936,ACC-104277,Pro,1,180.51,USD,0,Monthly,Credit Card,02/21/2026,
SUB-006937,ACC-100164,Pro,3,274,USD,0,Annual,Credit Card,2025-07-10,2025-09-18
SUB-006938,ACC-100164,Starter,1,$ 47,USD,0,Annual,Credit Card,2025-09-18,
SUB-006939,ACC-104547,Starter,1,50,GBP,0,Monthly,ACH,2023-01-06,
SUB-006940,ACC-103983,Pro,3,£268.88,GBP,0,Annual,,2025-06-14,
SUB-006941,ACC-102538,Pro,1,213.40,USD,0,Monthly,Credit Card,2025-01-03,
SUB-006942,ACC-105807,Business,4,945.12,USD,0,Monthly,Credit Card,25/08/2024,2026-04-13
SUB-006943,ACC-105807,Starter,2,61.12,USD,5,Annual,Credit Card,13/04/2026,
SUB-006944,ACC-101311,Starter,5,79.99,USD,0,Monthly,Credit Card,01/06/2022,
SUB-006945,ACC-105908,Business,4,£960.27,GBP,0,Monthly,Invoice,04/08/2022,
SUB-006946,ACC-105069,Enterprise,4,"2,245.88",USD,20,Monthly,Credit Card,2025-05-22,
SUB-006947,ACC-105649,Starter,2,70,EUR,-10,Monthly,Invoice,2024-10-04,23/11/2024
SUB-006948,ACC-105649,Enterprise,3,"2,723.09",EUR,0,Monthly,Credit Card,2024-11-23,2024/12/04
SUB-006949,ACC-103300,Pro,6,$397.92,USD,0,Monthly,Credit Card,2023-10-23,01-Oct-2024
SUB-006950,ACC-103300,Business,2,519,USD,20,Annual,Credit Card,2024-10-01,23/10/2024
SUB-006951,ACC-103310,Pro,2,229.59,USD,0,Monthly,Invoice,2023-12-13,
SUB-006952,ACC-100327,Pro,3,€ 275,EUR,0,Annual,Credit Card,06/11/2023,
SUB-006953,ACC-102490,Starter,2,54.90,USD,0,Annual,Invoice,18-Jun-2024,
SUB-006954,ACC-105702,Enterprise,1,"$1,391.02",USD,25,Annual,Credit Card,2024-12-10,2025-12-09
SUB-006955,ACC-105702,Pro,2,215,USD,10,Annual,credit card,2025-12-09,
SUB-006956,ACC-104408,Business,5,876.86,USD,0,Monthly,Credit Card,03/02/2024,
SUB-006957,ACC-100832,Starter,3,63.55,USD,0,Monthly,Invoice,2022-11-04,02/26/2023
SUB-006958,ACC-100832,Business,4,952.10,USD,0,Monthly,,2023-02-26,04/04/2023
SUB-006959,ACC-103079,Pro,3,$ 257,USD,5,Monthly,credit card,2022-09-22,2023-06-24
SUB-006960,ACC-103079,Business,3,$749.18,USD,0,Monthly,Invoice,24/06/2023,11/22/2024
SUB-006961,ACC-103462,Starter,10,$108.59,USD,0,Annual,ACH,2025-04-04,
SUB-006962,ACC-105328,Starter,2,€63.52,EUR,0,Monthly,Credit Card,12/27/2024,
SUB-006963,ACC-100054,Starter,1,€48.77,EUR,0,Monthly,Invoice,19/07/2025,
SUB-006964,ACC-104064,Starter,2,63.43,USD,0,Monthly,Invoice,2024-11-01,
SUB-006965,ACC-103451,Starter,3,69,USD,0,Monthly,Invoice,04-Apr-2023,2023-06-21
SUB-006966,ACC-103451,Enterprise,1,"$ 1,945",USD,0,Monthly,Credit Card,2023-06-21,2023-07-04
SUB-006967,ACC-101901,Pro,6,368,USD,0,Monthly,credit card,2024-07-06,
SUB-006968,ACC-101481,Starter,1,£39.31,GBP,20,Monthly,Credit Card,05/06/2023,
SUB-006969,ACC-104873,Starter,3,72.61,USD,0,Monthly,Credit Card,2022-05-30,
SUB-006970,ACC-104895,Pro,1,191.66,EUR,0,Monthly,ACH,2025-08-18,
SUB-006971,ACC-104150,Starter,4,75,USD,0,Monthly,Credit Card,2022-11-07,02/03/2023
SUB-006972,ACC-104150,Pro,5,315,USD,0,Monthly,ACH,2023-02-03,2023-02-07
SUB-006973,ACC-104150,Business,6,$904.15,USD,5,Monthly,ACH,2023-02-07,07/02/2023
SUB-006974,ACC-103335,Pro,4,282.43,USD,0,Annual,,2022-03-23,
SUB-006975,ACC-100946,Starter,3,63.28,USD,0,Annual,Credit Card,2022-12-05,2023-07-05
SUB-006976,ACC-103293,Starter,4,69.69,EUR,0,Monthly,Credit Card,03/05/2023,2023-07-23
SUB-006977,ACC-103293,Pro,2,214,EUR,0,Monthly,Credit Card,23/07/2023,2024-02-03
SUB-006978,ACC-102161,Starter,4,$59.40,USD,15,Monthly,Credit Card,23/03/2024,2024-12-23
SUB-006979,ACC-105148,Starter,3,53.87,USD,20,Monthly,credit card,07/18/2025,2025-08-17
SUB-006980,ACC-105148,Business,1,$ 597,USD,0,Monthly,Credit Card,17/08/2025,2025-08-18
SUB-006981,ACC-103057,Pro,5,$ 285,USD,15,Monthly,ACH,2024/04/06,2024-05-06
SUB-006982,ACC-100768,Pro,1,5.00,USD,150,Annual,Credit Card,12/09/2024,2026-03-04
SUB-006983,ACC-100768,Business,2,702,USD,0,Monthly,ACH,03/04/2026,
SUB-006984,ACC-105722,Starter,4,$ 78,USD,0,Monthly,Invoice,2023-05-27,2026-01-04
SUB-006985,ACC-105722,Pro,3,$277.57,USD,0,Monthly,Credit Card,2026/01/04,
SUB-006986,ACC-103495,Starter,14,$146.15,USD,10,Annual,Credit Card,2024-05-29,
SUB-006987,ACC-100285,Enterprise,3,"$2,592.61",USD,5,Monthly,Invoice,08/04/2025,
SUB-006988,ACC-103746,Starter,4,67,USD,0,Annual,Credit Card,2024-02-27,2024-04-27
SUB-006989,ACC-104524,Business,1,626,USD,0,Annual,Credit Card,2023-04-05,2024-10-04
SUB-006990,ACC-104524,Enterprise,2,2429,USD,0,Monthly,Credit Card,2024-10-04,
SUB-006991,ACC-105410,Enterprise,1,"$1,922.22",USD,0,Monthly,Credit Card,2022-11-03,2026-01-12
SUB-006992,ACC-105410,Pro,1,$196.20,USD,10,Monthly,Credit Card,2026-01-12,
SUB-006993,ACC-102332,Starter,1,$46.02,USD,0,Annual,Credit Card,2024/09/04,04/11/2024
SUB-006994,ACC-102717,Business,5,"1,070.60",USD,0,Monthly,Credit Card,2023-12-10,
SUB-006995,ACC-102079,Pro,4,261.75,USD,0,Monthly,ACH,2024-02-15,
SUB-006996,ACC-103389,Business,2,662,GBP,0,Annual,Credit Card,2023-05-27,
SUB-006997,ACC-100722,Starter,2,52,USD,0,Monthly,ACH,2024-10-26,
SUB-006998,ACC-100951,Pro,1,194,USD,0,Monthly,Credit Card,2022/09/02,2024-02-02
SUB-006999,ACC-105297,Pro,4,£ 317,GBP,0,Monthly,,2022-12-27,
SUB-007000,ACC-102262,Pro,6,346.20,USD,5,Monthly,Credit Card,10/07/2023,2024/08/01
SUB-007001,ACC-102262,Business,2,$690.64,USD,0,Monthly,Invoice,2024-08-01,12/30/2024
SUB-007002,ACC-102262,Pro,4,297.93,USD,0,Monthly,ACH,30-Dec-2024,
SUB-007003,ACC-100989,Starter,5,$83.63,USD,0,Monthly,Credit Card,21-Jul-2024,2025-11-21
SUB-007004,ACC-103212,Pro,4,$ 285,USD,0,Annual,Credit Card,,
SUB-007005,ACC-101759,Enterprise,2,"$2,106.04",USD,20,Monthly,credit card,2024-07-20,
SUB-007006,ACC-104991,Starter,3,69.65,USD,0,Annual,,2023-10-16,2024-08-22
SUB-007007,ACC-104991,Enterprise,2,"$ 2,304",USD,0,Monthly,Credit Card,2024/08/22,06/01/2026
SUB-007008,ACC-104991,Business,2,$716.06,USD,0,Annual,Credit Card,01-Jun-2026,
SUB-007009,ACC-104422,Pro,7,434.63,USD,0,Monthly,ACH,2025-06-29,
SUB-007010,ACC-101724,Starter,2,$63.97,USD,0,Monthly,ACH,2025/07/28,28/09/2025
SUB-007011,ACC-100341,Pro,9,417.36,USD,0,Monthly,Credit Card,2022-09-20,06/04/2023
SUB-007012,ACC-100341,Enterprise,1,2037,USD,0,Monthly,ACH,06/04/2023,2023-06-20
SUB-007013,ACC-100341,Business,2,$ 705,USD,0,Monthly,Credit Card,2023-06-20,2023-06-20
SUB-007014,ACC-103701,Starter,1,46,EUR,0,Monthly,ACH,2022-02-14,05/14/2025
SUB-007015,ACC-104243,Starter,2,$60.25,USD,0,Monthly,Credit Card,2025-04-05,2026-02-22
SUB-007016,ACC-104243,Pro,2,253,USD,0,Monthly,Credit Card,02/22/2026,
SUB-007017,ACC-100688,Enterprise,1,"2,093.84",USD,0,Annual,Credit Card,27-Apr-2023,07-Dec-2025
SUB-007018,ACC-100688,Business,4,980,USD,0,Monthly,ACH,2025-12-07,
SUB-007019,ACC-103432,Pro,2,251.67,USD,0,Monthly,Invoice,2024/11/22,
SUB-007020,ACC-104944,Starter,3,63,USD,0,Annual,Invoice,2025-06-06,
SUB-007021,ACC-100966,Enterprise,5,"2,559.83",USD,20,Annual,Credit Card,11/26/2024,01/28/2026
SUB-007022,ACC-100966,Starter,2,64.73,USD,0,Monthly,Credit Card,2026-01-28,
SUB-007023,ACC-105748,Business,4,$718.46,USD,20,Monthly,Credit Card,12-Jan-2023,2023-05-12
SUB-007024,ACC-102203,Business,3,838.66,USD,0,Monthly,Credit Card,2025-07-20,2025-12-13
SUB-007025,ACC-102203,Pro,4,$322.99,USD,0,Monthly,Invoice,2025-12-13,05/10/2026
SUB-007026,ACC-102203,Starter,1,$55.83,USD,0,Monthly,Credit Card,10/05/2026,
SUB-007027,ACC-102713,Pro,1,$202.83,USD,0,Monthly,credit card,2022-01-08,
SUB-007028,ACC-104757,Business,1,$602.12,USD,0,Monthly,ACH,01/03/2024,
SUB-007029,ACC-105356,Pro,11,458.96,EUR,0,Annual,Credit Card,12-Sep-2022,2024-04-18
SUB-007030,ACC-105356,Starter,2,61.45,EUR,0,Monthly,ACH,18/04/2024,
SUB-007031,ACC-105566,Starter,6,63.49,EUR,20,Monthly,Credit Card,12/01/2023,2024-05-01
SUB-007032,ACC-103572,Enterprise,1,"2,204.38",USD,0,Monthly,Credit Card,01/17/2024,
SUB-007033,ACC-104805,Pro,3,$ 268,USD,0,Annual,Credit Card,2023-01-10,2025-04-10
SUB-007034,ACC-101990,Pro,4,313.22,USD,0,Monthly,ACH,08/04/2025,
SUB-007035,ACC-104759,Business,2,740.86,USD,0,Monthly,credit card,19/11/2022,
SUB-007036,ACC-104986,Enterprise,5,"$3,102.38",USD,0,Monthly,Credit Card,03/02/2023,08/10/2023
SUB-007037,ACC-104986,Starter,2,$51.26,USD,0,Monthly,Invoice,2023-10-08,2024-11-18
SUB-007038,ACC-104986,Enterprise,3,"2,571.22",USD,0,Monthly,ACH,2024-11-18,
SUB-007039,ACC-105312,Starter,2,53.23,USD,0,Monthly,Credit Card,2024-01-14,2024-12-14
SUB-007040,ACC-105767,Pro,2,208.45,USD,0,Annual,Credit Card,2025/05/21,
SUB-007041,ACC-103600,Enterprise,3,"2,921.48",USD,0,Monthly,Credit Card,2024-08-21,
SUB-007042,ACC-105552,Enterprise,2,"2,304.71",USD,0,Monthly,Credit Card,2022-04-19,
SUB-007043,ACC-105010,Business,2,$638.53,USD,0,Monthly,credit card,02/12/2022,01/05/2024
SUB-007044,ACC-105010,Enterprise,3,"$2,422.86",USD,10,Annual,Invoice,05/01/2024,
SUB-007045,ACC-100385,Business,2,€619.78,EUR,5,Monthly,Credit Card,2025-08-30,
SUB-007046,ACC-105303,Pro,4,€262.96,EUR,0,Monthly,Invoice,11/13/2024,
SUB-007047,ACC-105554,Pro,2,$248.95,USD,0,Monthly,Invoice,31/08/2022,2024-04-30
SUB-007048,ACC-100536,Enterprise,2,"$2,185.49",USD,0,Annual,credit card,23/07/2024,
SUB-007049,ACC-105677,Pro,3,196,USD,20,Monthly,Invoice,2025-02-27,2025-11-27
SUB-007050,ACC-104212,Pro,2,234.67,USD,0,Monthly,Credit Card,15-Feb-2024,
SUB-007051,ACC-103507,Pro,5,362.77,USD,0,Monthly,Invoice,2025-04-16,2026-06-01
SUB-007052,ACC-103507,Enterprise,4,"$3,059.66",USD,0,Monthly,Invoice,2026-06-01,
SUB-007053,ACC-100201,Starter,2,63.79,USD,0,Annual,Credit Card,2022-03-10,2023-08-10
SUB-007054,ACC-101332,Starter,2,58.88,USD,0,Annual,Credit Card,08-Jun-2025,
SUB-007055,ACC-103502,Starter,1,56,USD,0,Annual,ACH,2023-03-01,2023-12-01
SUB-007056,ACC-102708,Pro,2,$235.20,USD,0,Annual,ACH,2023-06-06,02-Aug-2023
SUB-007057,ACC-102708,Starter,2,48.63,USD,5,Monthly,Credit Card,08/02/2023,
SUB-007058,ACC-104662,Pro,1,191.57,USD,0,Monthly,ACH,2025-07-15,2025/11/15
SUB-007059,ACC-104021,Enterprise,1,"$ 2,182",USD,0,Monthly,credit card,09/07/2023,
SUB-007060,ACC-101854,Starter,2,52,USD,0,Monthly,Credit Card,03/06/2024,11/05/2024
SUB-007061,ACC-101854,Pro,4,$ 319,USD,0,Monthly,Credit Card,11/05/2024,
SUB-007062,ACC-105437,Starter,1,52.61,USD,0,Monthly,Invoice,03/03/2025,
SUB-007063,ACC-102872,Pro,3,277.68,USD,0,Monthly,,2024-08-19,2026-02-19
SUB-007064,ACC-103030,Business,3,$710.10,USD,0,Monthly,ACH,2023-04-26,2025-06-03
SUB-007065,ACC-103030,Starter,2,52.95,USD,0,Monthly,Credit Card,03-Jun-2025,
SUB-007066,ACC-101205,Starter,1,53.38,USD,0,Annual,Credit Card,2023-10-13,07/16/2025
SUB-007067,ACC-101205,Enterprise,1,"$ 2,180",USD,0,Annual,Credit Card,07/16/2025,
SUB-007068,ACC-101645,Business,5,$ 888,USD,0,Monthly,credit card,2023-11-23,
SUB-007069,ACC-103417,Starter,2,62.17,USD,0,Monthly,credit card,11/30/2024,
SUB-007070,ACC-103476,Starter,1,£49.38,GBP,0,Annual,Credit Card,04/11/2022,
SUB-007071,ACC-102861,Pro,2,260,USD,0,Monthly,Invoice,2023-09-11,2024-03-11
SUB-007072,ACC-101792,Starter,1,$40.62,USD,20,Monthly,Credit Card,2022-07-16,2022-08-30
SUB-007073,ACC-101792,Enterprise,6,"3,743.94",USD,0,Monthly,Credit Card,30/08/2022,2022-10-05
SUB-007074,ACC-101792,Starter,2,63.13,USD,0,Monthly,,2022-10-05,2022-10-16
SUB-007075,ACC-103797,Business,2,686,USD,0,Annual,Invoice,2025-03-23,08/19/2025
SUB-007076,ACC-103797,Starter,5,85,USD,0,Monthly,Credit Card,2025-08-19,2026-05-23
SUB-007077,ACC-103368,Starter,4,72,USD,0,Monthly,Credit Card,2024-02-11,
SUB-007078,ACC-103367,Enterprise,2,2343,USD,0,Annual,Credit Card,07/26/2025,
SUB-007079,ACC-103533,Pro,4,$ 316,USD,0,Monthly,Invoice,2025-02-23,
SUB-007080,ACC-105487,Pro,3,216,EUR,15,Annual,credit card,10/16/2022,16/03/2023
SUB-007081,ACC-103449,Starter,1,47.87,EUR,0,Monthly,Invoice,2022-07-31,07/31/2023
SUB-007082,ACC-100603,Enterprise,2,"2,544.11",USD,0,Monthly,credit card,25-Sep-2023,
SUB-007083,ACC-103056,Pro,1,$214.88,USD,0,Monthly,Credit Card,2023-08-29,2025-04-29
SUB-007084,ACC-105569,Business,1,$ 545,USD,0,Monthly,Credit Card,2024-02-29,2025/07/25
SUB-007085,ACC-105569,Starter,2,53,USD,0,Annual,Invoice,25-Jul-2025,2025-08-29
SUB-007086,ACC-100126,Starter,6,$ 91,USD,0,Annual,Credit Card,2023-11-22,2024/07/22
SUB-007087,ACC-103876,Business,2,732.03,USD,0,Annual,ACH,2022-03-02,2022/08/03
SUB-007088,ACC-103876,Starter,3,72.38,USD,0,Monthly,Credit Card,03-Aug-2022,2023-09-22
SUB-007089,ACC-103876,Enterprise,4,"$2,939.92",USD,5,Monthly,credit card,09/22/2023,
SUB-007090,ACC-102935,Starter,2,52.76,EUR,0,Monthly,,09/01/2022,2024-06-01
SUB-007091,ACC-104451,Business,4,748.52,USD,15,Annual,credit card,2024-12-16,
SUB-007092,ACC-102730,Starter,8,113.19,USD,0,Annual,Credit Card,06/11/2025,
SUB-007093,ACC-100827,Starter,2,£43.67,GBP,20,Annual,Credit Card,2025-08-07,
SUB-007094,ACC-101639,Pro,2,$216.70,USD,0,Monthly,Credit Card,29-Nov-2024,01/19/2025
SUB-007095,ACC-101639,Business,3,608.40,USD,25,Monthly,Credit Card,2025-01-19,2025-07-10
SUB-007096,ACC-101639,Starter,1,$46.26,USD,0,Monthly,Credit Card,2025-07-10,
SUB-007097,ACC-100984,Pro,3,243.56,USD,0,Monthly,Credit Card,20/03/2022,09/20/2022
SUB-007098,ACC-103281,Business,3,845.48,USD,0,Monthly,credit card,2023-11-01,
SUB-007099,ACC-102188,Business,2,694,USD,0,Annual,ACH,,
SUB-007100,ACC-105604,Business,9,"1,340.10",EUR,0,Annual,ACH,29-Apr-2024,
SUB-007101,ACC-102443,Business,3,759.35,USD,0,Monthly,Credit Card,2024-04-25,2025-03-31
SUB-007102,ACC-102443,Pro,4,316,USD,0,Annual,ACH,2025-03-31,
SUB-007103,ACC-100362,Starter,3,61,USD,10,Monthly,Invoice,07/20/2022,20/09/2023
SUB-007104,ACC-102349,Starter,1,55.80,USD,0,Monthly,Credit Card,2024-08-18,2024-09-24
SUB-007105,ACC-102349,Enterprise,1,2029,USD,0,Monthly,credit card,2024-09-24,10/18/2025
SUB-007106,ACC-100345,Starter,2,46.29,USD,20,Monthly,credit card,2022-04-30,2023-04-30
SUB-007107,ACC-100814,Pro,2,262.13,USD,0,Monthly,Credit Card,2025-05-07,
SUB-007108,ACC-104807,Business,1,515.13,USD,25,Monthly,ACH,05/07/2023,
SUB-007109,ACC-103205,Starter,4,64,GBP,0,Monthly,ACH,2025-08-04,02/28/2026
SUB-007110,ACC-103205,Pro,2,231.94,GBP,0,Monthly,ACH,2026-02-28,05/28/2026
SUB-007111,ACC-103205,Business,4,£ 884,GBP,0,Annual,Credit Card,2026-05-28,
SUB-007112,ACC-105050,Enterprise,2,2437,EUR,0,Monthly,Credit Card,2023-06-22,2025-06-22
SUB-007113,ACC-105832,Enterprise,4,"2,755.52",USD,0,Annual,Credit Card,2024-02-19,
SUB-007114,ACC-103325,Pro,3,233.82,USD,0,Monthly,Credit Card,10/06/2023,
SUB-007115,ACC-104106,Starter,2,5,GBP,150,Monthly,Credit Card,2022-06-24,03/22/2025
SUB-007116,ACC-104106,Pro,5,355,GBP,0,Monthly,Credit Card,2025-03-22,
SUB-007117,ACC-102116,Business,1,630,USD,0,Annual,Invoice,16/10/2022,
SUB-007118,ACC-101834,Pro,2,$242.25,USD,0,Monthly,Credit Card,09/15/2023,01/15/2026
SUB-007119,ACC-100793,Starter,1,49,USD,0,Monthly,Credit Card,2022-06-24,2024-01-24
SUB-007120,ACC-102674,Pro,1,195.01,USD,0,Annual,Credit Card,22-Nov-2024,
SUB-007121,ACC-100094,Pro,1,226.02,EUR,0,Monthly,Credit Card,15-Nov-2024,09/09/2025
SUB-007122,ACC-100094,Business,2,€558.89,EUR,20,Monthly,Credit Card,2025-09-09,15-Jan-2026
SUB-007123,ACC-104225,Business,2,$741.14,USD,0,Monthly,Credit Card,2022-03-07,
SUB-007124,ACC-103756,Pro,1,207.48,USD,0,Monthly,ACH,2024-12-06,06-May-2026
SUB-007125,ACC-102891,Starter,4,70.85,USD,5,Annual,,05/15/2022,2022-06-24
SUB-007126,ACC-102891,Business,5,"1,001.93",USD,0,Annual,Credit Card,24/06/2022,2022-07-15
SUB-007127,ACC-102371,Pro,3,$237.81,USD,0,Annual,credit card,10/29/2024,
SUB-007128,ACC-105037,Starter,3,$ 65,USD,0,Monthly,Credit Card,2025-07-31,31-May-2026
SUB-007129,ACC-105389,Pro,5,$295.94,USD,0,Monthly,Invoice,2024-10-12,12/08/2025
SUB-007130,ACC-103228,Business,5,$950.94,USD,0,Monthly,Credit Card,2025-06-23,
