account_id,company_name,industry,country,company_size_employees,plan_tier,acquisition_channel,sales_rep_id,signup_date,churn_date,is_trial_converted
ACC-101460,Ross Ltd,E-commerce,Netherlands,5.0,Starter,Paid Ads,,15/07/2025,03/15/2026,True
ACC-101668,"  Moss, James and Edwards  ",Logistics,United Kingdom,149.0,Business,Sales-Led,REP-029,2022-07-30,2024-06-30,True
ACC-102756,"Skinner, Smith and Wise",Media,Brazil,5.0,Starter,Paid Ads,,2025-02-08,,True
ACC-102000,  Chavez-Mason  ,SaaS,Sweden,781.0,Enterprise,Referral,REP-017,03/08/2025,,True
ACC-104571,Flowers and Sons,Education,United Kingdom,24.0,Pro,Partner,,2024-12-24,,True
ACC-104613,Ramirez PLC,Healthcare,U.K.,21.0,Pro,Content/SEO,,2022-02-19,2022-03-19,False
ACC-100404,  Graham Group  ,Healthcare,India,11.0,Starter,Referral,,05/26/2024,2024-10-26,False
ACC-100384,"Farmer, Dorsey and Bell",E-commerce,United Kingdom,1088.0,Enterprise,Referral,REP-033,2025-07-19,,False
ACC-105464,Anderson and Sons,E-commerce,Brazil,349.0,Pro,Content/SEO,,2024-07-04,,True
ACC-102152,Flores-Johnson,SaaS,,5.0,Starter,Paid Ads,,05/22/2025,,True
ACC-101633,"House, Smith and Wright",Consulting,Canada,245.0,Business,,,2022-01-28,,True
ACC-105909,Ferrell PLC,Healthcare,Singapore,33.0,Pro,Paid Ads,,31-May-2023,,True
ACC-104784,Sosa-Scott,Manufacturing,United Kingdom,105.0,Pro,Sales-Led,REP-038,06/26/2024,,True
ACC-103925,Manning Ltd,Healthcare,Singapore,104.0,Business,Partner,,26/04/2023,2024-09-26,True
ACC-105336,Mejia-Mitchell,Real Estate,France,41.0,Pro,Paid Ads,,2024-08-13,,True
ACC-104158,"Bryant, Macdonald and Howard",Logistics,India,49.0,Pro,Paid Ads,,29/12/2023,,True
ACC-104948,"King, Anderson and Lopez",Healthcare,,20.0,Pro,Paid Ads,,06/03/2022,06/01/2024,True
ACC-100223,Wilson-Jones,E-commerce,United States,,Starter,Organic Search,,2025-08-19,,True
ACC-102193,Washington-Esparza,SaaS,India,37.0,Pro,Content/SEO,,30/01/2023,06/30/2024,True
ACC-103136,Porter Group,Consulting,Singapore,6.0,Starter,Paid Ads,,2023-10-27,,True
ACC-104469,"Cardenas, Smith and Green",Logistics,United states ,15.0,Starter,Partner,,2023-07-26,,True
ACC-101824,Bush-Wilson,E-commerce,UK,294.0,Business,Paid Ads,,2023/01/12,2024-02-12,True
ACC-105590,"Mckee, Hernandez and Barber",,United Kingdom,1187.0,Enterprise,Referral,,24/12/2024,,True
ACC-105124,Osborn Inc,Media,United Kingdom,73.0,Pro,Organic Search,,10/12/2023,,True
ACC-104972,"Tucker, Robinson and Fry",Consulting,France,540.0,Business,Paid Ads,,2022-08-10,2024-03-10,True
ACC-100797,"Ortega, Jackson and Salazar",E-commerce,Japan,24.0,Starter,Content/SEO,,2025-03-20,,False
ACC-102871,Atkins Ltd,E-commerce,united states,,Business,Content/SEO,,04/29/2025,,False
ACC-100009,Abbott-Munoz,,Germany,445.0,Enterprise,,REP-022,2023-01-09,,True
ACC-101944,Thompson-Santiago,Real Estate,United Kingdom,46.0,Pro,Sales-Led,REP-037,11-Aug-2024,,True
ACC-101838,Lamb-Weber,Healthcare,United States,6.0,Starter,Sales-Led,REP-007,2024-01-11,11/08/2024,True
ACC-104804,Sullivan and Sons,Manufacturing,United States,15.0,Starter,Content/SEO,,28-Apr-2022,03/28/2023,True
ACC-100255,"Johnson, Miller and King",Real Estate,Canada,7.0,Pro,Organic Search,,2024-02-23,,False
ACC-104485,Compton-Morgan,Healthcare,United Kingdom,157.0,Business,Sales-Led,REP-033,06/14/2023,14/11/2023,True
ACC-105481,Griffith-Franco,Media,United States,10.0,Starter,Paid Ads,,25/08/2024,2024-12-25,True
ACC-101581,Larson-Holmes,Media,Germany,55.0,Pro,Paid Ads,,2025-08-29,,True
ACC-102956,Fisher-Rivera,Healthcare,United States,66.0,Business,Content/SEO,,06/09/2024,,True
ACC-100924,"Smith, Crawford and Reed",Media,Sweden,1.0,Starter,Content/SEO,,23-Dec-2023,05/23/2025,True
ACC-105386,"JACKSON, WOOD AND CLARK",E-commerce,Spain,14.0,Starter,Paid Ads,,08/19/2024,,True
ACC-102508,Conway-Mann,Consulting,United States,98.0,Business,Partner,,04/26/2022,,True
ACC-105024,Miller and Sons,Healthcare,UK,8.0,Starter,Partner,,2022-02-18,,True
ACC-105320,  Sutton Ltd  ,FinTech,Germany,10.0,Starter,Referral,,01/10/2025,,True
ACC-103775,"Valenzuela, Morris and Garcia",Healthcare,France,106.0,Pro,Organic Search,,27/02/2022,2024-03-27,True
ACC-104835,"Barnett, Powers and Daniel",fintech,United States,127.0,Business,Partner,,13-Sep-2024,,False
ACC-104136,"Garcia, Bright and Morrison",E-commerce,Brazil,65.0,Business,Organic Search,,31-Jan-2022,2022-02-28,True
ACC-104964,Harris-Rodriguez,Real Estate,United Kingdom,9.0,Starter,Partner,,19-Aug-2024,,True
ACC-102779,Ortega Inc,e-commerce,Sweden,709.0,Enterprise,Referral,REP-024,19/02/2022,,True
ACC-100539,Humphrey PLC,Consulting,Germany,17.0,Pro,Sales-Led,REP-007,07/03/2025,,True
ACC-102745,Ortiz Inc,Healthcare,U.S.A.,21.0,Pro,Partner,,2022-05-03,09/03/2023,True
ACC-105470,Reynolds LLC,Healthcare,India,999999.0,Starter,Referral,,06/30/2024,2025-05-30,False
ACC-105556,Cisneros-Washington,Education,Germany,,Starter,Partner,,05/08/2025,,False
ACC-101145,Johnston and Sons,Media,united states,209.0,Business,Paid Ads,,2022-06-20,,True
ACC-105127,Sanchez Group,Healthcare,Sweden,374.0,Enterprise,Organic Search,REP-009,2023-07-06,,True
ACC-104468,Wright-Bennett,Education,France,1884.0,Enterprise,Organic Search,REP-020,2025-08-26,,True
ACC-100667,Kane-Knox,Real Estate,Canada,129.0,Business,Referral,,2024/07/04,,True
ACC-103019,"Jacobs, Wood and Miller",Education,Germany,55.0,Pro,Paid Ads,,2022-11-02,2023-03-02,True
ACC-100357,"Williams, Logan and Camacho",Media,Australia,,Starter,Organic Search,,03/16/2022,2023-09-16,True
ACC-105063,Mason-Kramer,SaaS,Australia,1619.0,Enterprise,Referral,REP-008,2023-12-10,,True
ACC-102831,WELCH-LEWIS,Education,Sweden,22.0,Pro,Paid Ads,,09/28/2022,2023-06-28,True
ACC-102783,  Munoz-Rogers  ,Media,Germany,15.0,Pro,Sales-Led,REP-021,26/06/2023,,True
ACC-101353,Sparks-Eaton,SaaS,Sweden,342.0,Business,Organic Search,,2023-10-20,,True
ACC-105131,Khan Ltd,Healthcare,Spain,197.0,Business,Paid Ads,,2024-06-19,,False
ACC-100470,Walker-Flores,Consulting,Germany,,Pro,Partner,,2022/05/22,2022-09-22,True
ACC-102703,"Anderson, Thompson and Gill",SaaS,Singapore,54.0,Pro,Organic Search,,2022-07-21,,True
ACC-103330,Walsh-Mccarthy,,Spain,,Business,Partner,,2022-12-12,,True
ACC-103637,"Rivera, Jacobs and Smith",E-commerce,united kingdom,427.0,Business,,,03/21/2022,,False
ACC-101396,Owen-Mendez,Healthcare,United States,396.0,Business,Sales-Led,REP-026,2024-07-26,2025-12-26,True
ACC-103584,Evans LLC,Media,United Kingdom,78.0,Pro,Referral,,2023-05-19,,True
ACC-105458,Sanders Ltd,Healthcare,Japan,,Starter,Referral,,12/17/2024,,True
ACC-105262,"Arias, Barnes and Armstrong",Healthcare,united kingdom,33.0,Pro,Organic Search,,2022-01-04,04/06/2022,True
ACC-103376,Brock-Taylor,Healthcare,India,8.0,Pro,Sales-Led,REP-029,04/24/2023,2025-07-24,True
ACC-101256,"Stevenson, Hancock and Newton",Consulting,United States,754.0,Enterprise,Sales-Led,REP-001,2022-05-12,,True
ACC-103512,"Hamilton, Patterson and Daniel LLC",Media,United States,15.0,Starter,Content/SEO,,02/05/2025,,False
ACC-101250,Thomas-Santiago,,United Kingdom,44.0,Pro,Partner,,04/30/2022,,True
ACC-105348,"Davis, Lindsey and West",Consulting,united states,21.0,Starter,Content/SEO,,30-Oct-2024,2025-07-30,True
ACC-105846,Madden and Sons,Healthcare,United States,16.0,Starter,Partner,,2023-08-11,,True
ACC-104298,Mack Ltd,Real Estate,Spain,17.0,Starter,Paid Ads,,03/12/2025,2025-04-12,True
ACC-103284,"Riggs, Snyder and Davidson!",Consulting,United Kingdom,9.0,Starter,Content/SEO,,2025-08-08,03/08/2026,True
ACC-102933,Thompson LLC,Healthcare,US,4.0,Starter,Organic Search,,06/13/2022,,True
ACC-104175,"Dominguez, Gonzalez and Davis",Media,Netherlands,130.0,Business,Content/SEO,,2025-03-18,,True
ACC-105268,Johnson-Perez,Consulting,Brazil,17.0,Starter,Organic Search,,01/02/2022,2024-01-02,True
ACC-104910,"Stewart, Collins and Short",Healthcare,Spain,7.0,Starter,Referral,,2024-06-15,2024-07-15,True
ACC-101852,May Inc!,Real Estate,Germany,10.0,Starter,,,07/10/2024,10/06/2025,True
ACC-105693,Peterson-Jordan,,Canada,25.0,Pro,Paid Ads,,2024-09-12,2025/03/12,True
ACC-105928,Cruz Group,Manufacturing,Brazil,5.0,Starter,Content/SEO,,2025-04-08,,True
ACC-102105,Jackson-Webster,FinTech,United Kingdom,37.0,Business,Paid Ads,,2022-05-18,,True
ACC-100133,"Carroll, Sullivan and Bass",Real Estate,United States,153.0,Business,Partner,,2022-01-02,,False
ACC-105236,Sanders PLC,Logistics,United Kingdom,3.0,Starter,Referral,,2023-09-01,2024-01-01,True
ACC-105029,"Nolan, Stark and Joyce",SaaS,USA,178.0,Business,Content/SEO,,2024-04-26,,True
ACC-100928,  Nelson-Brown  ,FinTech,United States,143.0,Business,Sales-Led,REP-021,2025-08-04,,False
ACC-100823,Rose-Fowler,Consulting,Singapore,11.0,Starter,Content/SEO,,2023-08-11,11/02/2024,True
ACC-105526,Thompson-Padilla,FinTech,Germany,,Pro,Content/SEO,,05/12/2022,,True
ACC-101531,"Robinson, Rodriguez and Chen",E-commerce,United states ,12.0,Starter,Sales-Led,REP-009,10/31/2023,12/31/2025,True
ACC-101214,Gutierrez-Hawkins,Logistics,United States,8.0,Starter,Content/SEO,,07/12/2024,,True
ACC-100504,Acosta Inc,Consulting,Canada,,Starter,,,2022-11-26,01/26/2023,False
ACC-104285,White LLC,,Australia,,Business,,,2025-04-05,,True
ACC-101996,"Wilson, Mendoza and Crosby",Manufacturing,United States,188.0,Business,Content/SEO,,2024-01-30,2026-05-30,True
ACC-103072,Guzman-Fields,Real Estate,United States,49.0,Business,Sales-Led,REP-028,2024-03-29,29-Oct-2024,True
ACC-101958,Reilly Group,SaaS,United States,8.0,Starter,Organic Search,,2024-05-14,,False
ACC-101384,Lopez-Fletcher,manufacturing,Japan,29.0,Pro,Paid Ads,,2024-12-27,,True
ACC-100894,BELL-LEWIS,e-commerce,USA,4.0,Starter,Organic Search,,2023-02-12,2024-12-12,True
ACC-104924,"Dunn, Ray and Vaughn",Healthcare,Canada,35.0,Pro,Organic Search,,2025-03-17,,True
ACC-100455,Diaz-Ball,Healthcare,United States,17.0,Pro,Paid Ads,,2023-01-06,05/06/2024,True
ACC-105639,"Foster, Montgomery and Alexander",Healthcare,UK,12.0,Starter,Content/SEO,,08/04/2024,,True
ACC-103709,Hays Inc,SaaS,United States,3.0,Starter,Partner,,2022-03-23,2025-06-23,True
ACC-105614,"Whitaker, Davis and Jones",E-commerce,UK,116.0,Business,Organic Search,,2024-06-15,,True
ACC-104849,Solomon-Le,Real Estate,Japan,,Starter,Organic Search,,2022/12/18,18/01/2026,True
ACC-104748,Graham Ltd,Logistics,Germany,9.0,Pro,Paid Ads,,29/05/2025,,False
ACC-104268,Williams Group,,Brazil,31.0,Pro,Partner,,2024-10-27,12/27/2024,True
ACC-103522,"Patrick, Franklin and Martinez",FinTech,Australia,1559.0,Enterprise,Partner,REP-019,04/12/2022,09/04/2024,True
ACC-104134,"Owens, Richards and Walter",Real Estate,Canada,382.0,Enterprise,Partner,REP-036,08-Jun-2024,08/05/2025,True
ACC-103602,Dennis-Wilson.,Healthcare,France,9.0,Starter,Partner,,06/07/2022,,True
ACC-100713,HUDSON-SANCHEZ,Real Estate,U.S.A.,42.0,Pro,Sales-Led,REP-024,2024-04-23,2025-08-23,True
ACC-104186,Mathews Group,Media,Canada,3.0,Starter,Paid Ads,,2022-01-20,,True
ACC-102214,Vega-Richmond,manufacturing,Brazil,5.0,Starter,,,19/08/2022,,True
ACC-105301,Deleon-Stuart,E-commerce,Sweden,8.0,Starter,Content/SEO,,04/05/2024,2026-05-04,True
ACC-102923,"Mitchell, Noble and Stokes",SaaS,India,7.0,Starter,Paid Ads,,08/22/2024,,False
ACC-101810,"Cruz, Middleton and Larsen",Real Estate,India,224.0,Business,Organic Search,,2022-05-08,,True
ACC-103486,"Wright, Brown and Brown",Real Estate,Spain,31.0,Pro,Partner,,08/23/2025,,True
ACC-103141,Hines-Ramos,manufacturing,Great Britain,,Starter,Organic Search,,22-Feb-2024,2025-11-22,True
ACC-101827,Marshall-Miller,E-commerce,,29.0,Pro,Content/SEO,,2022-10-24,,True
ACC-101155,Bryant-Meyer,Consulting,U.S.A.,8.0,Pro,Organic Search,,20/11/2022,12/20/2025,True
ACC-101324,Hill-Ward,Healthcare,United States,48.0,Pro,Content/SEO,,2022-02-01,02/01/2025,True
ACC-104312,Mack-Wilson,Healthcare,United States,23.0,pro,Organic Search,,2024-07-21,,True
ACC-100510,Mendez-Graham,,United Kingdom,23.0,Starter,Organic Search,,2022-03-14,,True
ACC-101680,"Payne, Long and Morris",Logistics,United states ,50.0,Pro,Referral,,11/27/2024,27/03/2026,True
ACC-100499,Kelly-Norman,Healthcare,Brazil,116.0,business,Referral,,2023-12-04,,True
ACC-105517,"Smith, Davis and Acosta",Logistics,Canada,60.0,Pro,Sales-Led,REP-012,2024-10-28,,False
ACC-101856,Thomas-Berg,Media,US,64.0,Business,Paid Ads,,2024-08-17,,True
ACC-101388,Pearson-King,FinTech,United Kingdom,47.0,Pro,Referral,,2023-05-23,2025-11-23,True
ACC-103719,"Alexander, Neal and King",Manufacturing,Canada,5.0,Starter,Partner,,12-Jan-2024,12/10/2024,True
ACC-102386,Mitchell-Jackson,SaaS,Spain,109.0,Pro,Organic Search,,22-Oct-2023,,True
ACC-103236,"Jones, Mcdaniel and Brooks",fintech,United Kingdom,,starter,Paid Ads,,08/12/2023,,True
ACC-101540,"Kramer, Sherman and Trujillo",Consulting,United States,12.0,Starter,Sales-Led,REP-002,2025-07-04,,True
ACC-101217,"Powers, Clements and Cox",Consulting,Canada,23.0,Starter,Partner,,2023-07-15,2023-12-15,True
ACC-102681,Ramos Inc,Real Estate,United States,8.0,Starter,Referral,,06/10/2022,10-Jan-2026,False
ACC-102993,Anderson Ltd,E-commerce,India,2.0,Starter,Referral,,2024-01-15,2025-02-15,True
ACC-101191,WILSON LTD,Education,Australia,8.0,Starter,Organic Search,,2023/06/03,,True
ACC-105293,"Morgan, Moss and Hunt",SaaS,United States,28.0,Starter,Paid Ads,,2025-03-25,,True
ACC-101542,Howard-Taylor,Healthcare,United States,13.0,Starter,Sales-Led,REP-025,2022-08-26,26/01/2026,True
ACC-103301,"Webb, Davis and Miranda",Manufacturing,India,271.0,Business,Content/SEO,,2022-04-25,25/09/2022,False
ACC-103324,"Wright, Rodriguez and Wilson",Consulting,Japan,12.0,Pro,Organic Search,,2024-01-08,,True
ACC-102539,Jones-Byrd,,Canada,12.0,Starter,Partner,,20-Dec-2022,2025-04-20,True
ACC-100953,Barnes Inc,Education,Spain,5.0,Starter,Organic Search,,07/23/2024,,True
ACC-104846,Tucker LLC,Healthcare,U.S.A.,19.0,Starter,Content/SEO,,12-Dec-2024,2025-05-12,False
ACC-104330,Gould Ltd,Media,Sweden,20.0,Pro,Content/SEO,,05/07/2022,,True
ACC-100732,Adams-Sanders,E-commerce,United states ,8.0,Starter,Referral,,2024-07-31,2024-08-31,False
ACC-105867,Barrera-Nguyen,Real Estate,United Kingdom,31.0,business,Sales-Led,REP-006,2025-01-26,,True
ACC-101156,"Morgan, Barron and Cowan",Education,U.K.,18.0,Starter,Paid Ads,,2024-03-24,24-Apr-2026,True
ACC-105638,"Williamson, Herman and Hale",E-commerce,Sweden,30.0,Pro,Sales-Led,REP-002,2023-06-10,06/10/2024,True
ACC-103294,Nelson-Jackson,Manufacturing,Brazil,137.0,Pro,Referral,,2023-09-30,,True
ACC-102982,Torres LLC,Real Estate,United States,7.0,Starter,Partner,,2022-10-25,2023-08-25,True
ACC-105305,"Herman, Wagner and Higgins",Manufacturing,India,23.0,Pro,Paid Ads,,2022-11-20,,True
ACC-105161,Roberts-Mccarty,Healthcare,Germany,17.0,Pro,Partner,,20-Apr-2023,,True
ACC-102156,Jenkins-Brown,Real Estate,United Kingdom,9.0,Starter,Organic Search,,09-Jul-2024,09/05/2025,True
ACC-101062,Sheppard-Mcdaniel!,Education,Canada,91.0,Business,Partner,,2024/09/13,,True
ACC-102616,Short-Logan,Media,Brazil,2.0,Starter,Referral,,01/03/2023,,True
ACC-101167,Wells-Hernandez,Media,Netherlands,,Starter,Sales-Led,REP-009,02/22/2025,02/22/2026,True
ACC-103222,Johnson Ltd,Education,United Kingdom,67.0,Pro,Partner,,2022-09-07,,True
ACC-103636,Gould PLC,Consulting,UK,7.0,Starter,Sales-Led,REP-006,2025-08-29,,True
ACC-102938,Evans-Carter,Education,United States,11.0,Starter,Organic Search,,01/12/2022,02/12/2022,True
ACC-104491,Allen Ltd,FinTech,Brazil,159.0,Business,Content/SEO,,2025-01-10,,True
ACC-103140,Scott-Kennedy,Logistics,United States,7.0,Starter,Partner,,09/28/2023,28/12/2024,False
ACC-104980,"Weeks, Burton and Madden",Manufacturing,United Kingdom,29.0,Business,Paid Ads,,12/22/2023,2024-08-22,True
ACC-100143,"Lee, Horton and Snyder",Media,Japan,56.0,Pro,Partner,,2024-04-21,,True
ACC-101322,Jackson-Edwards,Logistics,France,25.0,Pro,Sales-Led,REP-009,2025-04-07,,True
ACC-103577,Lozano-Mccoy,saas,Canada,59.0,Pro,Paid Ads,,05/10/2023,,True
ACC-104946,"Fisher, Wong and Jimenez",SaaS,USA,95.0,Business,Partner,,2025-08-05,,True
ACC-102782,Frederick-Kennedy,SaaS,United Kingdom,18.0,Starter,Content/SEO,,08-Apr-2025,,True
ACC-100717,  Jackson-Cortez  ,Education,United States,33.0,Pro,Sales-Led,REP-037,10/29/2024,,True
ACC-101819,Perez-Coleman,Healthcare,United States,9.0,Starter,Referral,,2025-04-13,,True
ACC-102502,"Terrell, Martinez and Wood",FinTech,Spain,131.0,Pro,Content/SEO,,2024-07-02,2025-07-02,True
ACC-104360,Richards-White,FinTech,united states,37.0,Pro,Partner,,2023-09-25,,True
ACC-104171,Fischer-Chung,Consulting,United Kingdom,66.0,Pro,Partner,,01/05/2022,2023/01/05,True
ACC-100395,Reed Inc,Media,United States,14.0,Starter,Paid Ads,,01/03/2022,2023/11/03,True
ACC-105883,Lewis-Ball,Media,France,37.0,pro,Paid Ads,,2023-03-26,2026/03/26,True
ACC-104492,"Grant, Williams and Cameron",Media,Brazil,3.0,Starter,Content/SEO,,2024-06-29,,True
ACC-101365,"Nicholson, Valentine and Robinson.",Logistics,Brazil,13.0,Starter,Referral,,10-Jan-2024,2025-11-10,True
ACC-105543,Curry LLC,Healthcare,United Kingdom,66.0,Pro,Referral,,2025/03/20,,True
ACC-100595,Shaw-Carr,E-commerce,United States,2027.0,Enterprise,Partner,REP-021,2022-01-01,,True
ACC-103952,Perez PLC,Consulting,Canada,80.0,Business,Partner,,2023-07-01,,True
ACC-105392,Brown Ltd,E-commerce,United states ,1155.0,Enterprise,Organic Search,REP-001,2023-09-08,,True
ACC-104968,Cole Ltd,education,United States,53.0,Pro,Paid Ads,,2025-08-06,,True
ACC-102914,"Fowler, Wood and Waters",Media,United States,7.0,Starter,Partner,,2025/06/04,,True
ACC-102326,Hartman Group,Manufacturing,Singapore,,Business,Content/SEO,,2023-06-27,,True
ACC-103766,Johnson PLC,E-commerce,India,288.0,Business,Referral,,01/07/2022,,True
ACC-103440,Hale Group,SaaS,Sweden,43.0,Business,Content/SEO,,2024/07/21,,True
ACC-103851,Hill Ltd,,U.S.A.,7.0,Starter,Organic Search,,2024-08-20,,False
ACC-104132,"Peterson, Nelson and Travis",Real Estate,Canada,4.0,Starter,Sales-Led,REP-011,2023/09/02,,True
ACC-105580,Compton-Brooks,Manufacturing,United Kingdom,7.0,Starter,Referral,,2024/10/13,,True
ACC-102143,Edwards-Bennett,E-commerce,United Kingdom,25.0,Pro,Partner,,17-Jan-2024,,True
ACC-103767,Moore-Carroll,Media,Japan,156.0,Business,Sales-Led,REP-015,2024-01-04,,True
ACC-105073,"Bennett, Williams and Klein",SaaS,Brazil,36.0,Pro,Content/SEO,,2023-01-03,03/02/2023,True
ACC-101571,"  Ray, Craig and Park  ",Education,Germany,,Starter,Sales-Led,REP-013,2023-01-03,2024-08-03,True
ACC-104079,"Davis, Powell and Eaton",Consulting,United States,,Starter,Paid Ads,,2022-08-15,,True
ACC-101122,Guerrero-Becker,Real Estate,United States,107.0,Business,Organic Search,,2022-05-24,,False
ACC-102786,Hester LLC,Media,United Kingdom,1242.0,Enterprise,Paid Ads,,05/20/2023,12/20/2025,True
ACC-102967,Hamilton LLC,Real Estate,Netherlands,,Business,Content/SEO,,2023-08-08,,True
ACC-102504,"Smith, Campbell and Morse",logistics,Germany,3.0,Starter,Partner,,06/24/2023,08/24/2025,False
ACC-103465,"Rivera, Todd and Gaines",Logistics,France,14.0,Pro,Sales-Led,REP-030,2022-04-13,2024-11-13,True
ACC-100675,Johnson Ltd,E-commerce,France,1378.0,Enterprise,Sales-Led,REP-010,11-Apr-2025,,True
ACC-102808,Miranda-Robinson,Healthcare,Canada,,Pro,Sales-Led,REP-008,16/02/2024,,True
ACC-103348,"Washington, Nelson and Stone",E-commerce,India,229.0,Business,Sales-Led,REP-030,24-Jan-2024,,True
ACC-100728,Nichols-Mitchell,Healthcare,Canada,3.0,Starter,Content/SEO,,23-Feb-2023,2023-12-23,True
ACC-100412,"Miller, Harrell and Reese",SaaS,Germany,2.0,Starter,Organic Search,,2025-07-28,,True
ACC-103146,Brooks-Fleming,Healthcare,US,6.0,Starter,Content/SEO,,2023-12-29,29/06/2025,True
ACC-101516,  Snyder LLC  ,Education,United States,121.0,Pro,Organic Search,,2022-07-04,,True
ACC-100825,Bruce-Williamson,FinTech,Germany,5.0,Starter,Sales-Led,REP-033,06/21/2023,,True
ACC-103267,Guzman-Rose,,Australia,,Pro,Sales-Led,REP-007,2024-05-24,,True
ACC-103974,Duncan and Sons LLC,FinTech,Singapore,23.0,Starter,Referral,,01/03/2025,,True
ACC-100616,"Perez, Hall and Garcia",Real Estate,Germany,17.0,Starter,Sales-Led,REP-017,20/04/2024,,False
ACC-100114,Torres-Pope,Healthcare,India,6.0,Starter,Paid Ads,,2022-06-26,01/26/2023,True
ACC-100417,Thomas and Sons,SaaS,Sweden,22.0,Starter,Sales-Led,REP-024,2024/02/10,,True
ACC-103069,Morris and Sons,Real Estate,united states,13.0,Starter,Sales-Led,REP-002,2024-11-01,,True
ACC-101625,"Williams, Jackson and Campbell",SaaS,France,,Business,Referral,,10/09/2022,,True
ACC-102884,Guzman and Sons,Logistics,,27.0,Starter,Sales-Led,REP-026,2022-07-09,2022-09-09,True
ACC-104185,"Cain, Thomas and Phillips",E-commerce,Canada,61.0,Starter,Sales-Led,REP-022,2023-10-07,07-Sep-2024,True
ACC-102896,Nelson PLC,saas,France,217.0,Business,Content/SEO,,18/11/2024,,True
ACC-105683,"Smith, Wells and Black",consulting,united states,8.0,Starter,Paid Ads,,2024-08-12,,True
ACC-102082,Pope PLC,Consulting,UK,552.0,Enterprise,Partner,REP-001,04/17/2025,,True
ACC-100753,Peterson PLC,Media,Brazil,,Business,Referral,,2025-02-11,,True
ACC-102546,"Lee, Garcia and Larson",Media,Brazil,158.0,Business,Partner,,04/24/2023,02/24/2025,True
ACC-103969,Peterson-Mcdaniel,Education,Spain,,Enterprise,Content/SEO,REP-035,2023-01-08,,True
ACC-103373,Henderson-Rasmussen,FinTech,United States,189.0,Business,Organic Search,,2023/07/11,,True
ACC-104107,"  Garner, Fox and Chan  ",Education,India,999999.0,Business,Sales-Led,REP-015,09/21/2022,,True
ACC-102444,"Bass, Anderson and Taylor",Real Estate,United States,171.0,Business,Content/SEO,,23-Jul-2022,,False
