ticket_id,account_id,created_date,category,priority,resolution_time_hours,satisfaction_score
TCK-0022380,ACC-102712,2025-10-25,Account Access,Low,0.3,4.0
TCK-0022381,ACC-102712,21/12/2025,Account Access,Medium,11.9,3.0
TCK-0022382,ACC-100992,03-Nov-2023,Performance,Low,7.6,5.0
TCK-0022383,ACC-100992,2023-10-08,Billing,Low,7.3,2.0
TCK-0022384,ACC-100992,2023-11-14,Billing,Urgent,1.9,4.0
TCK-0022385,ACC-100992,2023-11-12,Bug Report,Urgent,,2.0
TCK-0022386,ACC-102190,2025-10-13,Account Access,Low,3.8,
TCK-0022387,ACC-102190,07-Apr-2025,Onboarding,Medium,19.0,5.0
TCK-0022388,ACC-102190,2024/08/03,Billing,Low,5.6,5.0
TCK-0022389,ACC-102190,2024-10-07,Bug Report,Medium,6.9,5.0
TCK-0022390,ACC-102190,2025-12-22,Feature Request,Medium,0.2,5.0
TCK-0022391,ACC-102190,2024-10-02,Billing,Low,14.0,4.0
TCK-0022392,ACC-102190,10-May-2025,Billing,High,14.1,4.0
TCK-0022393,ACC-102190,29-May-2024,Onboarding,High,21.2,4.0
TCK-0022394,ACC-104670,27/08/2025,Feature Request,High,18.6,4.0
TCK-0022395,ACC-104670,2025-04-16,Performance,Low,3.9,5.0
TCK-0022396,ACC-103597,07/22/2025,Account Access,Medium,35.2,4.0
TCK-0022397,ACC-103597,05/03/2024,Account Access,High,6.7,4.0
TCK-0022398,ACC-103597,05/10/2026,Other,Low,3.8,3.0
TCK-0022399,ACC-104711,08-Feb-2023,Account Access,Medium,11.5,5.0
TCK-0022400,ACC-104711,2024-11-07,Bug Report,High,,4.0
TCK-0022401,ACC-104711,26-Dec-2024,Bug Report,Medium,23.1,2.0
TCK-0022402,ACC-104711,2023-12-26,Performance,High,2.4,5.0
TCK-0022403,ACC-104711,2022-06-01,Performance,High,13.1,4.0
TCK-0022404,ACC-104711,2026-03-12,Bug Report,Medium,,3.0
TCK-0022405,ACC-101318,24/06/2025,Integration Help,Medium,1.0,
TCK-0022406,ACC-101318,2025-10-23,Account Access,High,24.1,1.0
TCK-0022407,ACC-101318,2025-07-07,Onboarding,Urgent,0.1,3.0
TCK-0022408,ACC-101863,2022-08-08,Bug Report,Medium,2.4,5.0
TCK-0022409,ACC-101863,10/30/2022,Account Access,Urgent,1.7,5.0
TCK-0022410,ACC-101863,2022-09-25,Performance,Low,18.7,
TCK-0022411,ACC-101863,2022-08-04,Bug Report,Low,22.2,3.0
TCK-0022412,ACC-102343,04/12/2025,Account Access,Low,24.9,4.0
TCK-0022413,ACC-102343,14/04/2025,Bug Report,Urgent,0.1,3.0
TCK-0022414,ACC-102343,01-May-2026,Feature Request,High,6.3,
TCK-0022415,ACC-102343,2025-07-06,Integration Help,Low,20.7,
TCK-0022416,ACC-102449,2023-02-25,Feature Request,Low,7.4,
TCK-0022417,ACC-102449,01/20/2023,Onboarding,Low,4.5,4.0
TCK-0022418,ACC-102449,03/03/2023,Other,Low,0.9,5.0
TCK-0022419,ACC-102449,2023-04-05,Other,Low,,1.0
TCK-0022420,ACC-102449,2023-02-18,Account Access,Low,0.4,5.0
TCK-0022421,ACC-102136,2024-09-20,Bug Report,High,13.1,5.0
TCK-0022422,ACC-102136,2024-08-24,Feature Request,Medium,3.7,4.0
TCK-0022423,ACC-102136,2024/10/19,Billing,Low,19.9,4.0
TCK-0022424,ACC-101065,2025/10/13,Other,Medium,1.8,3.0
TCK-0022425,ACC-101065,2025-12-23,Onboarding,Medium,7.0,3.0
TCK-0022426,ACC-101065,21/05/2026,Account Access,Low,4.8,4.0
TCK-0022427,ACC-104227,2023-07-14,Billing,High,53.4,4.0
TCK-0022428,ACC-104227,25/10/2024,Feature Request,Medium,29.4,4.0
TCK-0022429,ACC-104227,2024-03-25,Bug Report,Medium,11.6,5.0
TCK-0022430,ACC-104227,2023-05-07,Performance,Medium,3.6,
TCK-0022431,ACC-104227,2025-06-14,Bug Report,Urgent,3.5,1.0
TCK-0022432,ACC-104227,2025-09-04,Integration Help,Medium,20.0,4.0
TCK-0022433,ACC-104227,07/07/2022,Onboarding,Medium,24.2,3.0
TCK-0022434,ACC-104227,2025-08-06,Account Access,Low,13.1,4.0
TCK-0022435,ACC-102621,2026-04-14,Other,Medium,3.3,3.0
TCK-0022436,ACC-102621,2026-05-12,Performance,High,63.8,4.0
TCK-0022437,ACC-102621,2025-09-24,Bug Report,Low,0.2,
TCK-0022438,ACC-102621,2025-12-22,Billing,Urgent,12.8,4.0
TCK-0022439,ACC-102621,03/19/2026,Account Access,Medium,0.7,
TCK-0022440,ACC-100077,06-Jul-2025,Other,High,11.6,1.0
TCK-0022441,ACC-100077,2025-06-13,Integration Help,High,1.5,4.0
TCK-0022442,ACC-100077,12/18/2024,Feature Request,High,7.2,5.0
TCK-0022443,ACC-102898,02/19/2023,Billing,Urgent,1.7,4.0
TCK-0022444,ACC-102898,2023-06-11,Other,High,,3.0
TCK-0022445,ACC-102898,08/02/2023,Account Access,Medium,1.6,4.0
TCK-0022446,ACC-102898,10-Sep-2023,Bug Report,Urgent,5.1,5.0
TCK-0022447,ACC-102898,25/06/2022,Integration Help,Medium,4.1,5.0
TCK-0022448,ACC-102898,03/11/2022,Feature Request,Medium,2.3,5.0
TCK-0022449,ACC-102898,2023-02-04,Billing,Low,13.8,4.0
TCK-0022450,ACC-102898,2022-04-29,Account Access,Urgent,0.7,5.0
TCK-0022451,ACC-104820,20-Aug-2024,Feature Request,Medium,16.1,1.0
TCK-0022452,ACC-104820,2024-08-30,Onboarding,High,4.6,4.0
TCK-0022453,ACC-104820,2024-08-09,Performance,Low,,2.0
TCK-0022454,ACC-104820,2024-08-11,Feature Request,Urgent,3.9,3.0
TCK-0022455,ACC-101314,03/24/2024,Account Access,Low,5.4,4.0
TCK-0022456,ACC-101314,2024/09/21,Feature Request,Urgent,12.6,3.0
TCK-0022457,ACC-105306,2023-11-16,Performance,Medium,4.4,3.0
TCK-0022458,ACC-105306,2024-02-04,Account Access,Low,3.2,5.0
TCK-0022459,ACC-105306,2024-04-18,Performance,Low,13.9,3.0
TCK-0022460,ACC-105306,2023-09-12,Account Access,High,9.4,3.0
TCK-0022461,ACC-105306,11/27/2024,Bug Report,High,1.8,
TCK-0022462,ACC-100872,2024-04-20,Performance,Medium,2.4,5.0
TCK-0022463,ACC-100872,14/10/2024,Performance,Medium,6.9,2.0
TCK-0022464,ACC-100872,12/07/2024,Integration Help,Low,0.4,5.0
TCK-0022465,ACC-100872,2024-04-30,Other,Low,10.7,2.0
TCK-0022466,ACC-100872,2024-10-15,Bug Report,High,4.7,2.0
TCK-0022467,ACC-103850,06/18/2023,Integration Help,Medium,0.6,5.0
TCK-0022468,ACC-103850,19/08/2023,Integration Help,Medium,20.5,4.0
TCK-0022469,ACC-103850,07/02/2023,Other,High,4.7,5.0
TCK-0022470,ACC-103850,2023-07-04,Onboarding,Medium,55.7,2.0
TCK-0022471,ACC-105822,2023-08-14,Bug Report,Low,7.8,5.0
TCK-0022472,ACC-105822,08/22/2023,Billing,Medium,27.3,4.0
TCK-0022473,ACC-105822,2023-10-03,Integration Help,Low,4.2,5.0
TCK-0022474,ACC-105822,07-May-2023,Account Access,Low,2.7,
TCK-0022475,ACC-102965,2025-08-04,Other,High,,3.0
TCK-0022476,ACC-102965,2026-03-17,Bug Report,Medium,7.1,4.0
TCK-0022477,ACC-102965,06/18/2025,Bug Report,Urgent,1.7,4.0
TCK-0022478,ACC-102965,2025/08/19,Account Access,Low,1.6,2.0
TCK-0022479,ACC-102965,31-Oct-2025,Other,Urgent,2.9,2.0
TCK-0022480,ACC-102965,2025-08-24,Bug Report,Low,41.5,5.0
TCK-0022481,ACC-103391,2022-11-17,Other,Urgent,0.2,5.0
TCK-0022482,ACC-102560,2024-11-27,Onboarding,Low,52.0,3.0
TCK-0022483,ACC-102560,07/06/2023,Bug Report,Low,3.3,5.0
TCK-0022484,ACC-102560,2023-03-07,Integration Help,Medium,23.8,5.0
TCK-0022485,ACC-102560,21-Feb-2025,Other,High,5.5,4.0
TCK-0022486,ACC-105964,05/26/2025,Other,Low,14.5,4.0
TCK-0022487,ACC-105964,05-Dec-2025,Onboarding,Urgent,0.9,5.0
TCK-0022488,ACC-102635,2025-07-01,Integration Help,Urgent,0.1,5.0
TCK-0022489,ACC-103530,29-Dec-2022,Billing,High,24.2,
TCK-0022490,ACC-100375,07/04/2024,Bug Report,Low,4.4,5.0
TCK-0022491,ACC-100375,2024-07-03,Other,Low,3.7,4.0
TCK-0022492,ACC-100375,2025-01-15,Account Access,Urgent,3.7,2.0
TCK-0022493,ACC-100375,12-Feb-2025,Other,Medium,8.5,3.0
TCK-0022494,ACC-100375,11/12/2025,Performance,Low,3.0,5.0
TCK-0022495,ACC-100375,2024-10-30,Billing,Low,4.3,
TCK-0022496,ACC-100375,2025-03-13,Integration Help,Urgent,0.9,3.0
TCK-0022497,ACC-100375,2025-04-11,Performance,Low,1.0,4.0
TCK-0022498,ACC-100375,2026-01-27,Onboarding,Medium,16.9,2.0
TCK-0022499,ACC-101908,10/12/2023,Performance,Low,16.5,4.0
TCK-0022500,ACC-101908,2025-08-30,Feature Request,Medium,12.7,4.0
TCK-0022501,ACC-101908,2025-05-23,Onboarding,Low,8.4,3.0
TCK-0022502,ACC-101908,2025-04-15,Billing,Low,14.8,4.0
TCK-0022503,ACC-101908,14/11/2025,Integration Help,Medium,6.5,
TCK-0022504,ACC-104429,2024-09-23,Account Access,Medium,1.1,5.0
TCK-0022505,ACC-104429,2026-02-03,Billing,High,6.2,4.0
TCK-0022506,ACC-104429,30/12/2024,Other,High,0.9,4.0
TCK-0022507,ACC-104429,2025-09-03,Integration Help,Low,13.3,4.0
TCK-0022508,ACC-104429,2025-09-29,Account Access,Low,0.6,4.0
TCK-0022509,ACC-104429,2024-09-04,Account Access,Medium,12.7,5.0
TCK-0022510,ACC-104429,2024-11-15,Other,Low,4.4,
TCK-0022511,ACC-105257,2024-04-27,Integration Help,Low,4.0,5.0
TCK-0022512,ACC-105257,07/20/2024,Billing,Low,25.0,4.0
TCK-0022513,ACC-105257,2024/03/21,Integration Help,Medium,14.7,
TCK-0022514,ACC-105257,2024-05-04,Account Access,Low,19.9,4.0
TCK-0022515,ACC-105663,2024-07-05,Onboarding,Medium,0.3,4.0
TCK-0022516,ACC-105663,2024-07-12,Performance,Medium,10.2,4.0
TCK-0022517,ACC-105663,07/06/2024,Performance,Low,1.5,4.0
TCK-0022518,ACC-105663,2024-07-07,Billing,High,9.8,2.0
TCK-0022519,ACC-105663,2024-07-13,Integration Help,Urgent,1.4,4.0
TCK-0022520,ACC-105663,05-Jul-2024,Other,Low,8.1,3.0
TCK-0022521,ACC-104027,2023-06-24,Performance,High,23.5,4.0
TCK-0022522,ACC-104027,04/09/2023,Bug Report,Low,7.8,3.0
TCK-0022523,ACC-104027,2023-11-01,Other,Medium,0.1,5.0
TCK-0022524,ACC-104027,2023-07-14,Account Access,Medium,19.9,4.0
TCK-0022525,ACC-104027,2023/05/11,Integration Help,Medium,14.7,4.0
TCK-0022526,ACC-101604,03/22/2024,Other,High,27.6,5.0
TCK-0022527,ACC-101604,2024-03-17,Billing,Low,14.0,4.0
TCK-0022528,ACC-101604,2024-10-25,Performance,Medium,6.2,3.0
TCK-0022529,ACC-101604,2024-06-23,Onboarding,Low,11.1,4.0
TCK-0022530,ACC-101604,07/28/2024,Performance,Medium,0.5,4.0
TCK-0022531,ACC-101604,12/02/2024,Onboarding,Urgent,3.3,4.0
TCK-0022532,ACC-101604,17-Jan-2025,Performance,Low,14.2,5.0
TCK-0022533,ACC-101604,19-Jan-2024,Integration Help,Urgent,2.7,4.0
TCK-0022534,ACC-101118,2025-10-04,Bug Report,Medium,3.8,4.0
TCK-0022535,ACC-101118,2025-03-02,Performance,Low,48.5,4.0
TCK-0022536,ACC-101118,16/05/2024,Other,Low,15.9,3.0
TCK-0022537,ACC-103677,10/26/2025,Integration Help,Urgent,11.4,1.0
TCK-0022538,ACC-103677,2025-08-04,Integration Help,High,3.5,5.0
TCK-0022539,ACC-103677,2026-05-23,Onboarding,Low,25.8,2.0
TCK-0022540,ACC-103490,12/11/2025,Integration Help,Low,2.0,5.0
TCK-0022541,ACC-103490,08/05/2026,Bug Report,Low,29.1,3.0
TCK-0022542,ACC-105922,12/19/2023,Feature Request,Low,13.0,
TCK-0022543,ACC-105922,2024-07-18,Onboarding,Low,21.8,4.0
TCK-0022544,ACC-105922,24-Feb-2025,Onboarding,High,13.8,5.0
TCK-0022545,ACC-105922,11/05/2023,Bug Report,Low,0.4,4.0
TCK-0022546,ACC-105922,12/29/2023,Performance,Low,3.8,3.0
TCK-0022547,ACC-105922,2023-09-24,Other,Medium,2.8,
TCK-0022548,ACC-102958,2024-06-05,Account Access,Medium,5.0,5.0
TCK-0022549,ACC-102958,09/25/2023,Onboarding,Low,8.0,3.0
TCK-0022550,ACC-101994,2025-04-01,Integration Help,Low,13.3,4.0
TCK-0022551,ACC-101994,05/06/2025,Billing,High,5.0,3.0
TCK-0022552,ACC-101994,01/10/2026,Account Access,Low,12.4,5.0
TCK-0022553,ACC-105281,2025-07-04,Other,Low,18.8,2.0
TCK-0022554,ACC-105281,30/09/2025,Bug Report,High,6.6,
TCK-0022555,ACC-105281,2026-03-17,Billing,Low,5.4,5.0
TCK-0022556,ACC-102376,2025-02-20,Onboarding,Low,0.5,1.0
TCK-0022557,ACC-102376,2025-01-16,Integration Help,Low,14.4,3.0
TCK-0022558,ACC-102376,2025-07-18,Performance,Medium,9.0,5.0
TCK-0022559,ACC-102376,2026-05-07,Account Access,High,1.3,5.0
TCK-0022560,ACC-102376,2025-11-11,Feature Request,Low,9.2,3.0
TCK-0022561,ACC-102376,2025-05-18,Bug Report,Medium,6.6,3.0
TCK-0022562,ACC-102376,2025-06-19,Account Access,High,,
TCK-0022563,ACC-102376,07/02/2025,Billing,Medium,1.6,5.0
TCK-0022564,ACC-101342,2025-09-06,Performance,Low,14.1,
TCK-0022565,ACC-100320,2025-10-28,Feature Request,Medium,42.0,5.0
TCK-0022566,ACC-100320,2022-11-06,Bug Report,Medium,13.6,5.0
TCK-0022567,ACC-100320,2025-09-16,Billing,Urgent,0.8,2.0
TCK-0022568,ACC-100320,09/30/2025,Bug Report,Low,4.8,
TCK-0022569,ACC-101619,2026-02-20,Other,Medium,16.2,5.0
TCK-0022570,ACC-101619,2023-06-15,Performance,Medium,2.9,4.0
TCK-0022571,ACC-103713,14-Feb-2025,Performance,Low,6.7,1.0
TCK-0022572,ACC-103713,11/28/2025,Onboarding,Low,26.8,4.0
TCK-0022573,ACC-103713,23-May-2025,Feature Request,Low,2.1,5.0
TCK-0022574,ACC-103713,2025-08-07,Bug Report,Medium,1.5,1.0
TCK-0022575,ACC-103713,01-Nov-2025,Account Access,Low,24.6,5.0
TCK-0022576,ACC-103713,2026-05-27,Other,Low,22.4,3.0
TCK-0022577,ACC-103713,25/04/2026,Bug Report,Low,7.9,5.0
TCK-0022578,ACC-102060,2023-08-19,Feature Request,Low,11.5,5.0
TCK-0022579,ACC-102060,05/05/2023,Feature Request,Urgent,0.6,2.0
TCK-0022580,ACC-102219,2025-11-25,Performance,Low,5.6,
TCK-0022581,ACC-102219,28/02/2025,Feature Request,High,3.4,
TCK-0022582,ACC-102219,2026-05-27,Onboarding,Medium,5.5,2.0
TCK-0022583,ACC-102219,2023-10-28,Integration Help,Low,6.2,4.0
TCK-0022584,ACC-102219,2023-05-14,Bug Report,Medium,0.8,5.0
TCK-0022585,ACC-102219,07/07/2024,Billing,High,5.1,4.0
TCK-0022586,ACC-101673,2025-06-17,Feature Request,Medium,1.5,2.0
TCK-0022587,ACC-101673,2026-05-15,Billing,Low,42.5,5.0
TCK-0022588,ACC-101673,2024-10-08,Onboarding,Medium,8.2,5.0
TCK-0022589,ACC-101673,2025-09-29,Feature Request,Medium,0.7,5.0
TCK-0022590,ACC-101673,2026-02-20,Account Access,Low,13.0,3.0
TCK-0022591,ACC-101673,14-Dec-2025,Account Access,Low,5.3,5.0
TCK-0022592,ACC-101673,2025-12-03,Account Access,Low,3.3,4.0
TCK-0022593,ACC-101673,15/09/2024,Other,Medium,46.4,2.0
TCK-0022594,ACC-100260,2023-05-03,Other,Low,1.3,5.0
TCK-0022595,ACC-100260,05/09/2023,Billing,Low,25.7,5.0
TCK-0022596,ACC-100260,2023/05/05,Other,Low,0.3,2.0
TCK-0022597,ACC-105368,2024-12-17,Bug Report,Medium,5.1,5.0
TCK-0022598,ACC-102039,2023-11-22,Account Access,High,17.1,
TCK-0022599,ACC-102039,12/09/2023,Billing,High,13.2,4.0
TCK-0022600,ACC-102039,04-Oct-2023,Bug Report,High,7.9,4.0
TCK-0022601,ACC-102039,23/09/2023,Billing,Medium,16.9,4.0
TCK-0022602,ACC-102039,2023/10/15,Bug Report,Low,2.8,4.0
TCK-0022603,ACC-104785,2024-05-15,Performance,High,24.8,4.0
TCK-0022604,ACC-104785,25/12/2022,Feature Request,Low,2.7,5.0
TCK-0022605,ACC-100901,2026-03-12,Account Access,Low,23.8,4.0
TCK-0022606,ACC-100901,2025-04-24,Account Access,High,4.7,3.0
TCK-0022607,ACC-100901,2025-07-26,Onboarding,High,14.9,4.0
TCK-0022608,ACC-100901,2026-01-03,Billing,High,23.0,3.0
TCK-0022609,ACC-100901,2025-07-14,Onboarding,Low,31.0,5.0
TCK-0022610,ACC-100901,2024-12-29,Onboarding,Low,0.8,4.0
TCK-0022611,ACC-100901,09-Dec-2024,Billing,Low,20.7,5.0
TCK-0022612,ACC-103744,2024/05/22,Bug Report,Medium,,
TCK-0022613,ACC-103744,09/03/2025,Feature Request,High,49.7,5.0
TCK-0022614,ACC-103744,2024-01-16,Feature Request,Low,0.6,4.0
TCK-0022615,ACC-103744,23/08/2023,Feature Request,High,5.7,
TCK-0022616,ACC-103744,2026/03/25,Billing,High,-4.1,5.0
TCK-0022617,ACC-103744,2023-04-10,Bug Report,Medium,2.9,
TCK-0022618,ACC-103744,18/06/2023,Onboarding,Low,3.5,
TCK-0022619,ACC-103744,2024-03-31,Feature Request,Urgent,1.6,5.0
TCK-0022620,ACC-103744,09/22/2023,Feature Request,Low,2.1,3.0
TCK-0022621,ACC-103744,2025-07-28,Billing,High,-12.0,3.0
TCK-0022622,ACC-102026,02/21/2026,Onboarding,Low,3.6,3.0
TCK-0022623,ACC-104234,2025/08/29,Performance,High,5.9,4.0
TCK-0022624,ACC-104234,05/22/2025,Integration Help,Low,6.9,
TCK-0022625,ACC-104234,2025-12-31,Performance,Low,,5.0
TCK-0022626,ACC-104234,2025-08-02,Bug Report,Low,2.0,
TCK-0022627,ACC-104234,2025-04-14,Integration Help,Medium,1.3,1.0
TCK-0022628,ACC-104234,07/20/2025,Integration Help,Medium,42.5,
TCK-0022629,ACC-104234,2025-10-05,Account Access,Low,,2.0
TCK-0022630,ACC-104234,2026-01-04,Feature Request,Low,1.8,3.0
TCK-0022631,ACC-101917,2022-11-11,Performance,Medium,3.5,1.0
TCK-0022632,ACC-101917,2023-02-24,Other,Low,15.1,4.0
TCK-0022633,ACC-101917,2023-05-04,Feature Request,Medium,13.8,
TCK-0022634,ACC-101828,2025-07-23,Integration Help,High,29.5,2.0
TCK-0022635,ACC-101828,01/28/2026,Integration Help,Low,1.4,3.0
TCK-0022636,ACC-101828,2025-12-27,Account Access,Urgent,5.3,5.0
TCK-0022637,ACC-101828,2026-01-11,Other,High,3.8,
TCK-0022638,ACC-101828,2025-10-13,Other,High,16.0,5.0
TCK-0022639,ACC-101573,10-Jan-2025,Other,Medium,109.7,4.0
TCK-0022640,ACC-101573,2025-01-11,Feature Request,Medium,6.0,4.0
TCK-0022641,ACC-101573,08/01/2025,Feature Request,Low,23.3,4.0
TCK-0022642,ACC-104415,2026-02-21,Account Access,Low,16.1,3.0
TCK-0022643,ACC-104749,2026-01-19,Bug Report,High,11.8,4.0
TCK-0022644,ACC-104749,2025-12-19,Integration Help,Low,14.3,4.0
TCK-0022645,ACC-104749,22-May-2026,Billing,Low,13.2,4.0
TCK-0022646,ACC-104749,05/30/2025,Billing,Medium,3.2,4.0
TCK-0022647,ACC-105335,2025-12-23,Performance,Low,20.1,
TCK-0022648,ACC-105335,30/09/2025,Onboarding,Low,1.4,3.0
TCK-0022649,ACC-105335,2026/03/11,Onboarding,Low,39.7,5.0
TCK-0022650,ACC-105335,11/03/2025,Feature Request,Medium,4.2,3.0
TCK-0022651,ACC-105335,2025-09-22,Account Access,Medium,21.9,5.0
TCK-0022652,ACC-105335,02/01/2026,Integration Help,Low,8.1,4.0
TCK-0022653,ACC-104654,11/23/2025,Onboarding,High,,2.0
TCK-0022654,ACC-104654,24-Feb-2026,Feature Request,High,11.6,1.0
TCK-0022655,ACC-104208,2023-09-28,Bug Report,Medium,3.3,4.0
TCK-0022656,ACC-104208,09/06/2022,Other,Low,7.8,5.0
TCK-0022657,ACC-104208,2023-08-24,Bug Report,Low,20.2,5.0
TCK-0022658,ACC-104627,2023-07-03,Performance,High,23.0,4.0
TCK-0022659,ACC-104627,07/19/2023,Onboarding,High,6.9,1.0
TCK-0022660,ACC-104627,2022/07/12,Account Access,Low,1.9,5.0
TCK-0022661,ACC-104627,02/27/2022,Bug Report,Medium,7.8,4.0
TCK-0022662,ACC-104627,2023-03-02,Bug Report,Medium,1.1,4.0
TCK-0022663,ACC-104627,2023-03-07,Performance,High,19.7,
TCK-0022664,ACC-104627,2022-05-23,Integration Help,Low,1.8,
TCK-0022665,ACC-104627,08-Sep-2022,Billing,Low,6.9,4.0
TCK-0022666,ACC-100224,15/02/2025,Performance,Medium,8.9,2.0
TCK-0022667,ACC-100224,26-Dec-2023,Integration Help,Medium,4.4,
TCK-0022668,ACC-100224,2024-11-12,Billing,Medium,1.4,3.0
TCK-0022669,ACC-100224,17-May-2024,Performance,High,9.6,4.0
TCK-0022670,ACC-100224,2025-08-25,Other,Medium,51.8,
TCK-0022671,ACC-100224,11-Jan-2026,Onboarding,Low,0.6,3.0
TCK-0022672,ACC-100224,13-Apr-2026,Performance,Low,3.5,
TCK-0022673,ACC-100224,2025-07-27,Billing,Low,13.9,
TCK-0022674,ACC-100224,2023-11-24,Other,High,24.7,5.0
TCK-0022675,ACC-100224,2025-04-09,Bug Report,Medium,2.7,5.0
TCK-0022676,ACC-100224,2024-11-29,Billing,High,4.5,3.0
TCK-0022677,ACC-100723,2024-03-02,Feature Request,Urgent,5.1,5.0
TCK-0022678,ACC-100723,08/16/2024,Onboarding,Low,11.3,5.0
TCK-0022679,ACC-100723,2024-02-25,Other,Urgent,0.4,4.0
TCK-0022680,ACC-100723,2024-03-02,Integration Help,Urgent,3.6,2.0
TCK-0022681,ACC-105457,2024-03-31,Performance,Urgent,4.3,3.0
TCK-0022682,ACC-105457,2023-12-18,Performance,Low,,5.0
TCK-0022683,ACC-105457,2026/01/07,Bug Report,High,14.9,5.0
TCK-0022684,ACC-105457,04-Feb-2026,Bug Report,Medium,10.9,4.0
TCK-0022685,ACC-105457,2023-07-20,Onboarding,Urgent,4.0,1.0
TCK-0022686,ACC-101141,2025/02/02,Feature Request,High,7.9,5.0
TCK-0022687,ACC-101141,23-Mar-2024,Onboarding,High,1.3,5.0
TCK-0022688,ACC-101141,2024-04-09,Account Access,Medium,7.2,4.0
TCK-0022689,ACC-101141,2024-02-16,Bug Report,Low,,5.0
TCK-0022690,ACC-102762,2026-04-17,Performance,Medium,4.0,4.0
TCK-0022691,ACC-102762,2025-11-20,Other,Medium,4.2,5.0
TCK-0022692,ACC-100846,2024-03-02,Onboarding,Low,,5.0
TCK-0022693,ACC-100846,2024-03-22,Integration Help,Low,1.1,5.0
TCK-0022694,ACC-100846,2023-11-14,Onboarding,Low,12.0,
TCK-0022695,ACC-104289,2026-01-22,Other,Low,3.2,5.0
TCK-0022696,ACC-104289,04/16/2025,Integration Help,High,5.0,4.0
TCK-0022697,ACC-104289,02-Sep-2024,Account Access,Low,12.6,5.0
TCK-0022698,ACC-104289,05/13/2024,Billing,Medium,16.4,5.0
TCK-0022699,ACC-105042,2023-08-03,Billing,Urgent,0.8,5.0
TCK-0022700,ACC-105042,2024/02/21,Other,Medium,6.6,
TCK-0022701,ACC-105042,2024-06-29,Integration Help,Medium,4.6,5.0
TCK-0022702,ACC-105042,2023-06-25,Billing,Low,7.7,3.0
TCK-0022703,ACC-105042,2024-11-05,Onboarding,Medium,14.7,5.0
TCK-0022704,ACC-105042,2025-11-23,Account Access,Medium,2.0,
TCK-0022705,ACC-105042,08/01/2023,Other,Medium,22.1,4.0
TCK-0022706,ACC-105042,2025-06-15,Integration Help,Urgent,3.3,4.0
TCK-0022707,ACC-105042,01/29/2024,Onboarding,Low,15.6,5.0
TCK-0022708,ACC-105042,06/20/2023,Performance,Low,,5.0
TCK-0022709,ACC-102551,19/03/2023,Account Access,Urgent,0.7,4.0
TCK-0022710,ACC-102551,01/27/2024,Account Access,Low,5.9,4.0
TCK-0022711,ACC-102551,09/21/2023,Account Access,Medium,8.6,5.0
TCK-0022712,ACC-102551,2023-03-22,Account Access,Low,4.6,5.0
TCK-0022713,ACC-102551,04/12/2023,Account Access,Low,36.2,
TCK-0022714,ACC-102551,05/23/2023,Onboarding,Medium,11.3,4.0
TCK-0022715,ACC-102928,2025-08-17,Feature Request,Low,2.7,
TCK-0022716,ACC-102928,2025-03-25,Bug Report,Medium,0.9,3.0
TCK-0022717,ACC-102928,09/17/2024,Performance,Medium,5.4,
TCK-0022718,ACC-100117,2025-09-10,Other,Low,0.4,4.0
TCK-0022719,ACC-100645,2024-02-02,Bug Report,Low,15.7,5.0
TCK-0022720,ACC-100645,31/05/2026,Account Access,Medium,24.8,4.0
TCK-0022721,ACC-100645,2026-05-06,Account Access,Medium,34.8,
TCK-0022722,ACC-100645,2026-05-02,Account Access,Medium,19.6,2.0
TCK-0022723,ACC-100645,02/04/2024,Onboarding,Low,0.9,4.0
TCK-0022724,ACC-100003,08/01/2025,Integration Help,Low,7.3,5.0
TCK-0022725,ACC-100003,20/02/2026,Bug Report,Low,51.6,4.0
TCK-0022726,ACC-104170,2022-07-29,Feature Request,Medium,4.3,4.0
TCK-0022727,ACC-104170,05/07/2022,Bug Report,Medium,7.7,4.0
TCK-0022728,ACC-104170,2022-07-17,Performance,Medium,,2.0
TCK-0022729,ACC-100467,08/22/2025,Bug Report,Low,5.2,4.0
TCK-0022730,ACC-100467,05-Mar-2025,Bug Report,Medium,7.0,4.0
TCK-0022731,ACC-100467,2024-12-22,Feature Request,High,27.4,3.0
TCK-0022732,ACC-100005,12/29/2023,Billing,High,18.0,1.0
TCK-0022733,ACC-100005,26-Dec-2023,Bug Report,Urgent,1.9,4.0
TCK-0022734,ACC-100005,05-Nov-2024,Integration Help,Medium,,5.0
TCK-0022735,ACC-100005,2023-07-15,Onboarding,Medium,3.7,5.0
TCK-0022736,ACC-100919,24/01/2024,Onboarding,Urgent,2.6,
TCK-0022737,ACC-100919,2024-11-09,Onboarding,Low,0.2,5.0
TCK-0022738,ACC-100919,2022-05-28,Onboarding,Medium,18.0,5.0
TCK-0022739,ACC-100919,05/31/2025,Account Access,Medium,2.2,4.0
TCK-0022740,ACC-100919,2025-12-04,Feature Request,Low,16.4,4.0
TCK-0022741,ACC-100919,07/06/2024,Billing,High,9.1,5.0
TCK-0022742,ACC-100919,2022-07-25,Onboarding,Low,7.9,4.0
TCK-0022743,ACC-100919,05/09/2022,Other,Medium,4.0,4.0
TCK-0022744,ACC-102595,23-Dec-2024,Other,Low,16.2,3.0
TCK-0022745,ACC-102595,2026-01-13,Performance,Medium,24.0,
TCK-0022746,ACC-102595,2025-02-28,Integration Help,Medium,19.6,4.0
